originalTimestamp,category,messageId,anonymousId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,userAgentData.brands,userAgentData.mobile,userAgentData.platform,search_text,traits,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
2025-08-18 17:33:50.220000+00:00,dashboard,ajs-next-1755538430220-0474cd11-2884-464f-a01f-8d676c91c33a,54542fdc-8d86-40b2-b30b-0b00c569c183,dashboard,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=billing,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=billing,dashboard,dashboard,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:33:11.484000+00:00,,ajs-next-1755538391484-6c68e54e-e945-491c-a9b6-bed29cadd9d6,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,david@metalarcdenver.com,,,,,,,"MetalArc, LLC is a family-owned welding and fabrication company based in Englewood, Colorado. We specialize in architectural metalwork in a broad spectrum of materials, including custom railings, stairs, and canopies. Either for commercial or residential projects, we offer a wide range of design, fabrication, and welding services. With four generations of metalworking heritage, we combine craftsmanship, innovation, and integrity to deliver work that is built to last. Whether it’s a one-of-a-kind design or a practical repair, we provide client-specific, custom solutions, as our mission is to serve our clients with excellence, bringing strength and beauty to every project.",sales@metalarcdenver.com,"MetalArc, LLC",Home Services,Our Lady of Lourdes - Denver,7204414654,Architectural Metalwork and Welding,www.metalarcdenver.com,db_update
2025-08-18 17:34:07.841000+00:00,index,ajs-next-1755538447841-ea322137-3239-48c0-b816-ff74e4c3e797,54542fdc-8d86-40b2-b30b-0b00c569c183,index,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:36:05.036000+00:00,,ajs-next-1755538565036-d6851209-9465-4f80-9203-1449701bb699,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/business_profile/portam-interiors-1753911193017x504194995643152640,https://coloradocatholicbusinessdirectory.com/,,"MetalArc, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/portam-interiors-1753911193017x504194995643152640,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:33:10.300000+00:00,,ajs-next-1755538390300-09db6c68-e54e-4945-891c-a9b6bed29cad,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1755533063776x956164571796881400,,faith,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,button_click
2025-08-18 17:35:23.353000+00:00,search,ajs-next-1755538523353-c9164f1e-2371-4415-ba33-4af5ab36cf0b,54542fdc-8d86-40b2-b30b-0b00c569c183,search,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,page
2025-08-18 17:36:21.013000+00:00,,ajs-next-1755538581013-eb7ddf51-1537-4abf-a279-31fae03ccf4e,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,"{'business_id': '1755533063776x956164571796881400', 'email': 'david@metalarcdenver.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2025-08-18 17:36:18.318000+00:00,,ajs-next-1755538578319-29dafdb7-7af0-41df-9f31-3daeb184197b,54542fdc-8d86-40b2-b30b-0b00c569c183,,1755533063776x956164571796881400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"1747864432460x772931238395911000, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1753911193017x504194995643152640, 1744335958024x226211831616957250, 1747398900475x598159844147748100, 1749742920378x965836759111504900, 1754505203290x671062062407191900, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1744398484109x785674167096991400, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1744748222708x779656090283929300, 1746855895334x711816173120128000",false,,,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,macOS,,,,,,,,,,,,,,,,,,impression
2025-08-18 18:45:06.550000+00:00,,ajs-next-1755542706550-4848a043-351a-49a0-9003-d36b6cd3db83,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Marketing%2FB2B,,,,,,,,1753374338412x209529915103450200,true,,main_list,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,impression
2025-08-18 18:45:03.411000+00:00,,ajs-next-1755542703411-58332063-1f4f-4706-a65f-1cf9b6f8b1b9,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,search,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,button_click
2025-08-18 18:45:06.856000+00:00,,ajs-next-1755542706856-a043351a-89a0-4003-936b-6cd3db83f6bf,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Marketing%2FB2B,,,,,,,,,false,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,impression
2025-08-18 18:45:06.244000+00:00,,ajs-next-1755542706244-a6674848-a043-451a-89a0-5003d36b6cd3,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Marketing%2FB2B,,,,,,,,,true,,sidebar,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,impression
2025-08-18 18:45:18.763000+00:00,index,ajs-next-1755542718763-2389920f-3b69-4bbe-bf93-8c64b6da34fd,2fc54ceb-043b-4833-a063-1f4f4706e65f,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,page
2025-08-18 18:45:03.724000+00:00,Marketing/B2B,ajs-next-1755542703724-20631f4f-4706-465f-9cf9-b6f8b1b9192e,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,Construction,,,,,,,,,,,,,,,,,search
2025-08-18 18:44:11.440000+00:00,index,ajs-next-1755542651440-a92fc54c-eb04-4b58-b320-631f4f4706e6,2fc54ceb-043b-4833-a063-1f4f4706e65f,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,page
2025-08-18 18:45:19.215000+00:00,,ajs-next-1755542719215-920f3b69-7bbe-4f93-8c64-b6da34fd6dce,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500",true,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,impression
2025-08-18 18:44:12.490000+00:00,,ajs-next-1755542652490-043b5833-2063-4f4f-8706-e65f1cf9b6f8,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,impression
2025-08-18 18:45:05.931000+00:00,search,ajs-next-1755542705931-e4fca667-4848-4043-b51a-89a05003d36b,2fc54ceb-043b-4833-a063-1f4f4706e65f,search,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Marketing%2FB2B,/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Marketing%2FB2B,search,search,,,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,page
2025-08-18 18:44:12.488000+00:00,,ajs-next-1755542652488-4ceb043b-5833-4063-9f4f-4706e65f1cf9,2fc54ceb-043b-4833-a063-1f4f4706e65f,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,"[{'brand': 'Not)A;Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '138'}, {'brand': 'Google Chrome', 'version': '138'}]",False,Windows,,,,,,,,,,,,,,,,,,impression
2025-08-18 19:58:42.635000+00:00,,ajs-next-1755547122635-4e8ab379-5240-4cb7-9f9c-9bfac648ae72,15c6b34f-158b-4e2d-921e-eec2965b0488,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-18 19:58:41.764000+00:00,index,ajs-next-1755547121764-1cf84e8a-b379-4240-acb7-1f9c9bfac648,15c6b34f-158b-4e2d-921e-eec2965b0488,index,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
2025-08-18 20:15:22.056000+00:00,,ajs-next-1755548122056-c522ad0b-e09f-43a8-ab85-8bb096562fa0,15c6b34f-158b-4e2d-921e-eec2965b0488,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-18 20:15:21.611000+00:00,index,ajs-next-1755548121611-cf60c522-ad0b-409f-83a8-eb858bb09656,15c6b34f-158b-4e2d-921e-eec2965b0488,index,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
2025-08-18 20:53:03.070000+00:00,index,ajs-next-1755550383070-8053b0ff-ae3c-4216-8132-277d9ba44c2b,f7fc985f-f41a-44a2-950d-0f6c6139d5c8,index,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
2025-08-18 20:53:03.373000+00:00,,ajs-next-1755550383373-ae3c0216-8132-477d-9ba4-4c2be6f31922,f7fc985f-f41a-44a2-950d-0f6c6139d5c8,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-18 20:53:03.269000+00:00,,ajs-next-1755550383269-b0ffae3c-0216-4132-a77d-9ba44c2be6f3,f7fc985f-f41a-44a2-950d-0f6c6139d5c8,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-18 22:27:48.785000+00:00,index,ajs-next-1755556068785-e80503fd-6622-49c5-859a-9a2b2c77e4db,15c6b34f-158b-4e2d-921e-eec2965b0488,index,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
2025-08-18 22:27:49.423000+00:00,,ajs-next-1755556069423-03fd6622-29c5-459a-9a2b-2c77e4dbf811,15c6b34f-158b-4e2d-921e-eec2965b0488,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:18:55.355000+00:00,index,ajs-next-1755580735355-a8761cfb-bc42-440c-b7e1-b66f2a1738b3,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,index,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,,,page
2025-08-19 05:20:26.571000+00:00,,ajs-next-1755580826571-98b219ce-c61d-406a-8958-dc3dbedef3ab,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:19:21.598000+00:00,,ajs-next-1755580761598-d40e90b2-0f3b-4ee4-a184-e6bce8c85fc6,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:29:52.155000+00:00,,ajs-next-1755581392155-b8cecdb6-7316-4387-b9bf-4865a2b83164,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:18:56.109000+00:00,,ajs-next-1755580736109-42440cf7-e1b6-4f2a-9738-b37416ce6cc8,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:19:20.493000+00:00,search,ajs-next-1755580760493-fe060acf-523d-440e-90b2-0f3bbee46184,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,search,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,,,,,,page
2025-08-19 05:19:22.127000+00:00,,ajs-next-1755580762127-0f3bbee4-6184-46bc-a8c8-5fc680f33ba9,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1743547621069x279645472884266780,true,,main_list,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:19:21.504000+00:00,,ajs-next-1755580761504-523dd40e-90b2-4f3b-bee4-6184e6bce8c8,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1743547621069x279645472884266780,true,,main_list,,,,,,,,,,,,,,,,,,,,,impression
2025-08-19 05:18:55.359000+00:00,,ajs-next-1755580735359-fbbc4244-0cf7-41b6-af2a-1738b37416ce,761cfbbc-4244-4cf7-a1b6-6f2a1738b374,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,,,,impression
