originalTimestamp,anonymousId,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,location,input_num,input_name,input_value,traits,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,search_text,event_type
2025-09-29 13:56:50.691000+00:00,74c8170c-83b0-4dab-8df7-c99e6feee8a2,ajs-next-1759154210691-5bb4e874-8c7d-4274-a793-43a879250c24,1759153763139x433792388290277000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1759153763139x433792388290277000,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,11,description,"Mold Removal Express is a trusted leader in mold removal Denver residents and businesses can rely on, proudly serving the area for over 40 years. Our dedicated team specializes in detailed mold testing and treatment, ensuring your home or business is safe and healthy. We understand that mold issues can arise at any time, which is why we offer 24/7 emergency services to tackle your urgent needs as soon as possible. Fully licensed and certified, our experienced professionals use advanced techniques and eco-friendly products to successfully eliminate mold and prevent future growth. At Mold Removal Express, we prioritize customer satisfaction and peace, delivering reliable solutions to keep your environment mold-free.

",,,,,,,,,,,,,,,input_changed
2025-09-29 13:58:22.682000+00:00,74c8170c-83b0-4dab-8df7-c99e6feee8a2,ajs-next-1759154302682-c274a793-43a8-4925-8c24-0f62a5bd850c,1759153763139x433792388290277000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1759153763139x433792388290277000,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,faith,,,,,,,,,,,,,,,,,,,button_click
2025-09-29 14:12:59.561000+00:00,74c8170c-83b0-4dab-8df7-c99e6feee8a2,ajs-next-1759155179562-99b16934-bc21-426e-bed1-3bbb431f5f91,1759153763139x433792388290277000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,"{'business_id': '1759153763139x433792388290277000', 'email': 'moldremovalexpress1460@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
2025-09-29 13:58:28.452000+00:00,74c8170c-83b0-4dab-8df7-c99e6feee8a2,ajs-next-1759154308452-98500e65-ba81-4e00-801e-02b557c21579,1759153763139x433792388290277000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/mold-removal-express,https://coloradocatholicbusinessdirectory.com/,,Mold Removal Express | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mold-removal-express,1759153763139x433792388290277000,,profile,business_profile,/business_profile/mold-removal-express,https://coloradocatholicbusinessdirectory.com/,,Mold Removal Express | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mold-removal-express,profile,business_profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
2025-09-29 14:13:25.100000+00:00,74c8170c-83b0-4dab-8df7-c99e6feee8a2,ajs-next-1759155205100-7521dd49-b0bb-4e48-bea5-4ab8b7d8045e,1759153763139x433792388290277000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1759153763139x433792388290277000,,dashboard,dashboard,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
2025-09-29 14:13:25.097000+00:00,74c8170c-83b0-4dab-8df7-c99e6feee8a2,ajs-next-1759155205097-fb797521-dd49-40bb-9e48-fea54ab8b7d8,1759153763139x433792388290277000,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,,,,"{'business_id': '1759153763139x433792388290277000', 'email': 'moldremovalexpress1460@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
2025-09-29 16:02:15.488000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161735488-375f45d6-7ee8-4a56-9342-ff24f934ed28,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-29 16:03:23.755000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161803755-9f57be66-523f-4cb9-b5f8-5b72a46f03a4,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,,profile,business_profile,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-29 16:03:15.747000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161795747-37c02262-b1eb-42d8-b166-5a6b0459ffcb,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,true,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-29 16:02:15.191000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161735191-6cbea937-5f45-467e-a8ca-561342ff24f9,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-29 16:03:16.052000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161796052-2262b1eb-72d8-4166-9a6b-0459ffcbca4d,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1744579851707x640487742075829500,true,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-29 16:03:16.361000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161796361-b1eb72d8-7166-4a6b-8459-ffcbca4de38f,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"1744398484109x785674167096991400, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1744748222708x779656090283929300, 1746855895334x711816173120128000, 1759153763139x433792388290277000, 1747864432460x772931238395911000, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1744335958024x226211831616957250, 1747398900475x598159844147748100, 1749742920378x965836759111504900, 1754505203290x671062062407191900, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1755621956288x571897163769246900",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-29 16:03:22.181000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161802181-72d87166-5a6b-4459-bfcb-ca4de38f9073,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1744579851707x640487742075829500,true,,,,,,,,,,,,,more_info,main_sponsor,,,,,,,,,,,,,,,,,,button_click
2025-09-29 16:02:15.498000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161735498-45d67ee8-ca56-4342-bf24-f934ed289f6e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-29 16:03:11.494000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161791494-7ee8ca56-1342-4f24-b934-ed289f6e5725,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-29 16:03:15.442000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161795442-14db37c0-2262-41eb-b2d8-71665a6b0459,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-29 16:03:11.806000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759161791806-ca561342-ff24-4934-ad28-9f6e5725c5f1,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,Home Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
2025-09-29 17:37:41.306000+00:00,bea9375f-45d6-4ee8-8a56-1342ff24f934,ajs-next-1759167461306-c7438c77-23ee-4376-88c5-187d8465da47,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/143.0.1  Mobile/15E148 Safari/604.1",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,,profile,business_profile,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-29 17:52:59.975000+00:00,1209df3f-bb54-4aa4-b326-4479a495e3bf,ajs-next-1759168379975-2f1209df-3fbb-44ea-a4f3-264479a495e3,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/107.0.5296.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://catholic-biz-directory-16687.bubbleapps.io/version-test,,,index,index,/version-test,,,Colorado Catholic Business Directory,https://catholic-biz-directory-16687.bubbleapps.io/version-test,index,index,[],False,,,,,,,,,,,,,,,,,,,,,page
2025-09-29 17:53:08.912000+00:00,1209df3f-bb54-4aa4-b326-4479a495e3bf,ajs-next-1759168388912-bb54eaa4-f326-4479-a495-e3bffb67093c,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/107.0.5296.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://catholic-biz-directory-16687.bubbleapps.io/version-test,"1743549178851x847080663521240200, 1743547621069x279645472884266780",true,,,,,,,,,,[],False,,,,,,,,,,,,,,,,,,,,,impression
2025-09-29 17:53:08.908000+00:00,1209df3f-bb54-4aa4-b326-4479a495e3bf,ajs-next-1759168388908-df3fbb54-eaa4-4326-8479-a495e3bffb67,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/107.0.5296.0 Safari/537.36",/version-test,,,Colorado Catholic Business Directory,https://catholic-biz-directory-16687.bubbleapps.io/version-test,"1743549178851x847080663521240200, 1743547621069x279645472884266780",true,,,,,,,,,,[],False,,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:03:24.145000+00:00,82a08405-f112-4086-b225-b5cce964e99d,ajs-next-1759248204145-e082a084-05f1-4240-86b2-25b5cce964e9,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/mold-removal-express,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mold-removal-express,1759153763139x433792388290277000,,profile,business_profile,/business_profile/mold-removal-express,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mold-removal-express,profile,business_profile,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,macOS,,,,,,,,,,,,,,,,,,,,page
2025-09-30 16:51:17.449000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251077449-368722f1-8718-44b5-8f93-f60f056c915a,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 16:50:26.387000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251026387-926c9b78-283d-4366-8a70-52971856a859,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-30 16:50:31.909000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251031909-70529718-56a8-4993-aad7-d1721bc2d9ad,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,Home Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,search
2025-09-30 16:50:31.601000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251031601-664a7052-9718-46a8-9993-ead7d1721bc2,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,,button_click
2025-09-30 16:51:18.402000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251078402-54b58f93-f60f-456c-915a-4e7e278e9a1e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Washing%20machine%20repair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Washing%20machine%20repair&category=,,true,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:50:26.637000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251026637-78283d13-664a-4052-9718-56a85993ead7,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:51:18.705000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251078705-8f93f60f-056c-415a-8e7e-278e9a1e61c2,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Washing%20machine%20repair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Washing%20machine%20repair&category=,1743547621069x279645472884266780,true,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:51:21.451000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251081451-915a4e7e-278e-4a1e-a1c2-0920ce6294ed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,true,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:50:35.362000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251035362-443cc311-8ff6-4120-b687-22f1871854b5,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-30 16:51:21.124000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251081124-056c915a-4e7e-478e-9a1e-61c20920ce62,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-30 16:51:18.072000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251078072-871854b5-8f93-460f-856c-915a4e7e278e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Washing%20machine%20repair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Washing%20machine%20repair&category=,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Washing%20machine%20repair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Washing%20machine%20repair&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
2025-09-30 16:51:17.755000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251077755-22f18718-54b5-4f93-b60f-056c915a4e7e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,,,,,,main_search,,,,,,,,,,,,,,,,,Washing machine repair,search
2025-09-30 16:51:21.756000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251081756-4e7e278e-9a1e-41c2-8920-ce6294ed79fb,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,1743547621069x279645472884266780,true,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:50:35.666000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251035666-c3118ff6-c120-4687-a2f1-871854b58f93,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,true,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:51:19.011000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251079012-f60f056c-915a-4e7e-a78e-9a1e61c20920,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Washing%20machine%20repair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Washing%20machine%20repair&category=,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
2025-09-30 16:51:22.064000+00:00,6c9b7828-3d13-464a-b052-971856a85993,ajs-next-1759251082064-278e9a1e-61c2-4920-8e62-94ed79fb203e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"1754505203290x671062062407191900, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1755621956288x571897163769246900, 1744398484109x785674167096991400, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1744748222708x779656090283929300, 1746855895334x711816173120128000, 1759153763139x433792388290277000, 1747864432460x772931238395911000, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1744579851707x640487742075829500, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1744335958024x226211831616957250, 1747398900475x598159844147748100, 1749742920378x965836759111504900",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
