category,userId,originalTimestamp,anonymousId,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,email,traits,search_text,location,city,parish,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,1760118921086x941497076227920600,2025-12-17 20:03:04.340000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001784340-629b601f-3bef-419b-b922-1446ee945098,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=Other,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,search,,,,,,,,,,,,,,,,,,,button_click
,1760118921086x941497076227920600,2025-12-17 20:04:17.439000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001857439-187188d9-46c9-4a98-a1d1-bf3f57aadf57,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,search,,,,,,,,,,,,,,,,,,,button_click
,1760118921086x941497076227920600,2025-12-17 20:01:27.378000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001687378-d213b14c-72c6-4e1f-826e-6e10dcfb27b6,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753982403438x535213824960417500",true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:06:46.075000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002006075-471d352f-1db5-4cf4-ba69-d751d2027332,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Crance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Crance&category=,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,Thomas Krance,main_search,,,,,,,,,,,,,,,search
search,1760118921086x941497076227920600,2025-12-17 20:03:41.263000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001821263-0f881d0b-dd9d-4d9b-9871-88d946c9aa98,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
,1760118921086x941497076227920600,2025-12-17 20:06:47.318000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002007318-ba69d751-d202-4332-a543-650c3c940245,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Krance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Krance&category=,,,,,,,,,false,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:06:22.740000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001982740-0a49b7f1-01d3-482d-967a-b685f4148156,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,search,,,,,,,,,,,,,,,,,,,button_click
,1760118921086x941497076227920600,2025-12-17 20:06:25.135000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001985135-918b8550-fb39-471d-b52f-1db57cf4ba69,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Crance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Crance&category=,,,,,,,,1743549178851x847080663521240200,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,main_list,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:06:45.772000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002005772-fb39471d-352f-4db5-bcf4-ba69d751d202,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Crance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Crance&category=,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,search,,,,,,,,,,,,,,,,,,,button_click
index,1760118921086x941497076227920600,2025-12-17 20:01:27.373000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001687373-6958d213-b14c-42c6-8e1f-826e6e10dcfb,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
,1760118921086x941497076227920600,2025-12-17 20:06:56.937000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002016937-6543650c-3c94-4245-b34f-eab7fbaff1cc,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Krance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Krance&category=,,,,,,,,,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,sidebar,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:02:50.611000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001770611-8364a7a0-f520-4c56-9e65-c7019d76823e,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=,,,,,,Other,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,legal,main_search,,,,,,,,,,,,,,,search
search,1760118921086x941497076227920600,2025-12-17 20:02:51.910000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001771910-f5209c56-1e65-4701-9d76-823ee50a629b,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=Other,search,search,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
,1760118921086x941497076227920600,2025-12-17 20:03:42.194000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001822194-9d9b1871-88d9-46c9-aa98-e1d1bf3f57aa,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,"1750785338983x949958887494882000, 1744134674881x127285411168640110, 1750784029587x963255839088365200, 1764963280733x431041418968701760, 1744391553368x301043576290850300, 1753982403438x535213824960417500, 1757369121056x350487849823425600, 1746827109704x963221719337950200, 1761919898226x928695665795906700, 1763672237927x725969385673238800, 1760458225389x690604949380638100, 1746635677548x343522492232585660, 1758312173588x895819358343598700, 1753135741395x558904608479141570, 1761762406893x958878656538368500",false,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,impression
Other,1760118921086x941497076227920600,2025-12-17 20:04:17.755000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001857755-88d946c9-aa98-41d1-bf3f-57aadf5790e8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,insurance,main_search,,,,,,,,,,,,,,,search
,1760118921086x941497076227920600,2025-12-17 20:06:56.018000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002016018-d751d202-7332-4543-a50c-3c940245b34f,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Krance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Krance&category=,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,search,,,,,,,,,,,,,,,,,,,button_click
index,1760118921086x941497076227920600,2025-12-17 20:06:13.321000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001973321-70fc3c47-0a49-47f1-81d3-e82d567ab685,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
,1760118921086x941497076227920600,2025-12-17 20:06:24.819000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001984819-6cae918b-8550-4b39-871d-352f1db57cf4,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Crance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Crance&category=,,,,,,,,,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,sidebar,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:05:08.838000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001908838-4c1e7b66-9b24-447f-8937-8240600d2611,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/business_profile/knights-of-columbus-wheaton-agency-1760118921086x941497076227920600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/knights-of-columbus-wheaton-agency-1760118921086x941497076227920600,,,,,,,,1760118921086x941497076227920600,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,visit_website,,,,,,,,,,,,,,,,,,,button_click
,1760118921086x941497076227920600,2025-12-17 20:02:52.210000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001772210-9c561e65-c701-4d76-823e-e50a629b601f,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=Other,,,,,,,,,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,sidebar,,,,,,,,,,,,,,,impression
Other,1760118921086x941497076227920600,2025-12-17 20:03:04.644000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001784644-601f3bef-a19b-4922-9446-ee9450980f88,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=Other,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,lawyer,main_search,,,,,,,,,,,,,,,search
,1760118921086x941497076227920600,2025-12-17 20:06:57.249000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002017249-650c3c94-0245-434f-aab7-fbaff1cc5007,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Krance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Krance&category=,,,,,,,,1743549178851x847080663521240200,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,main_list,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:03:41.570000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001821570-1d0bdd9d-9d9b-4871-88d9-46c9aa98e1d1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,,,,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,sidebar,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:03:05.558000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001785558-f9221446-ee94-4098-8f88-1d0bdd9d9d9b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=Other,,,,,,,,1750436264420x989591292213482400,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,main_list,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:06:23.052000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001983052-b7f101d3-e82d-467a-b685-f4148156d8cc,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,Thomas Crance,,,,,,,,,,,,,,,,search
,1760118921086x941497076227920600,2025-12-17 20:02:52.213000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001772213-1e65c701-9d76-423e-a50a-629b601f3bef,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=legal&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=legal&category=Other,,,,,,,,,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,sidebar,,,,,,,,,,,,,,,impression
,1760118921086x941497076227920600,2025-12-17 20:04:18.371000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001858371-aa98e1d1-bf3f-47aa-9f57-90e86334e8cc,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=insurance&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=insurance&category=Other,,,,,,,,,true,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,sidebar,,,,,,,,,,,,,,,impression
search,1760118921086x941497076227920600,2025-12-17 20:04:18.065000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001858065-46c9aa98-e1d1-4f3f-97aa-df5790e86334,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=insurance&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=insurance&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=insurance&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=insurance&category=Other,search,search,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
search,1760118921086x941497076227920600,2025-12-17 20:06:24.513000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766001984513-aed36cae-918b-4550-bb39-471d352f1db5,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Crance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Crance&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Thomas%20Crance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Thomas%20Crance&category=,search,search,,,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,page
,1760118921086x941497076227920600,2025-12-17 20:06:57.556000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1766002017556-3c940245-b34f-4ab7-bbaf-f1cc5007425f,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Krance&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Krance&category=,,,,,,,,,false,"[{'brand': 'Microsoft Edge', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,,,,,,,,,impression
,1765991015203x350068785849064760,2025-12-17 22:23:17.535000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010197535-93bbaafb-cdb1-4388-bde5-2650fb01a6bf,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,6,website,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:26:09.239000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010369239-900a45f1-d7ac-46ad-8366-e38faf3f6979,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,faith,,,,,,,,,,,,,,,,,,,button_click
,1765991015203x350068785849064760,2025-12-17 22:23:35.254000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010215254-63887de5-2650-4b01-a6bf-c2c7900a45f1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,Finance,8,main_category,,,,,,,,,,input_changed
,1765991015203x350068785849064760,2025-12-17 22:25:38.736000+00:00,dcecf789-d9a3-4e2c-8ad3-355bbb831185,ajs-next-1766010338736-c2c7900a-45f1-47ac-96ad-c366e38faf3f,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,1765991015203x350068785849064760,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,save,,,,,,,,,,,,,,,,,,,button_click
