anonymousId,name,userId,category,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,userAgentData.brands,userAgentData.mobile,userAgentData.platform,city,parish,input_value,input_num,input_name,traits,email,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,Other,2026-04-13 04:55:29.492000+00:00,ajs-next-1776056129492-abb32c71-f652-4fa8-85c8-9d105ef51990,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,main_search,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,Our Lady of Mount Carmel - Littleton,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,Other,2026-04-13 04:59:02.335000+00:00,ajs-next-1776056342335-45c89d10-5ef5-4990-8b00-a0e0f1db9f57,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,main_search,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,Our Lady of Mount Carmel - Littleton,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:00:47.511000+00:00,ajs-next-1776056447511-a0e0f1db-9f57-4295-8f0e-56390027d39f,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,1744335958024x226211831616957250,true,,main_list,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:01:37.788000+00:00,ajs-next-1776056497788-d39f179d-62d5-408a-ad0f-4f9bd25ea1c9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,"1761044854709x307607562836745150, 1771021914207x198452557005754900, 1774573166178x561429420668618400, 1757720364741x595714121363069200, 1748581534531x956271769254002200, 1744907031541x119079844893356540, 1744736810207x919925185055488400, 1751744301621x758526182685981300, 1752182630575x854371423894944000, 1764711530894x480989914892320700, 1749580724532x760028975589297300, 1744319857648x144922844539837200, 1754941249648x796792188496967000, 1748389292320x918627677903932400, 1744260813114x505427712482621440, 1749068120323x412920063824988600, 1746843461447x686795565273950000, 1758120880051x675194275556497400, 1750423781412x480534435350699700, 1771538218470x758525499484679000, 1771545376609x752763268373144000, 1745533127765x291393362647413700, 1763305551668x997299018011994600, 1755271286521x378031808974615550, 1747184079669x994211808429350800, 1762889659042x996969350831174300, 1769719058268x843927058977011000, 1768427614253x929508274229176300, 1748365021326x105262688542451250, 1752687366861x422755081931784260, 1747221865162x703532834449508000, 1764342295066x618134664283571500, 1769635123521x385801932800474700, 1770755356265x111382421474427680, 1747163465846x476237095610093000, 1757355028996x505189727810192200, 1763569204895x378265538177280400, 1745597587022x519433479989605000, 1762364811793x796217509980630800, 1747165674437x491901038958021200, 1744282156200x727555159743162000, 1747170561218x640297169073643000, 1765001972595x338020444395840100, 1751402056748x637551618886434600, 1750784475796x702583457937545900, 1760118921086x941497076227920600, 1753465897836x101289632151690960, 1746548006831x128230088489826860, 1768844277981x664142917381285000, 1744743906400x631087870982087000, 1758147388607x898014240790697700, 1750783679107x801419812763124500, 1750436264420x989591292213482400, 1763509156539x144450665564595840, 1758568877707x715638242996164100, 1766070455303x639821695383855700, 1754949567759x639105313824555300, 1753985929691x853149258569598100, 1744737250347x219277345743008400, 1746467711533x453074785848415400, 1762271200864x775090106640580500",false,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:00:47.825000+00:00,ajs-next-1776056447825-f1db9f57-e295-4f0e-9639-0027d39f179d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,"1747398900475x598159844147748100, 1744579851707x640487742075829500, 1751319669665x621437589169731200, 1755533063776x956164571796881400, 1744398484109x785674167096991400, 1746855895334x711816173120128000, 1753911193017x504194995643152640, 1768581853937x610498789092930300, 1744335958024x226211831616957250, 1744748222708x779656090283929300, 1754927931120x470668069008822300, 1749742920378x965836759111504900, 1747216018889x770977089491677400, 1750783674403x491887953737125700, 1759423986281x805514757919405700, 1770943484557x164806709481949200, 1754505203290x671062062407191900, 1775058462201x523059865418210800, 1744751205492x235134337285239230, 1763408145585x201322720695875870, 1763148950401x545361905340972600, 1759930025997x126109694575208930, 1747864432460x772931238395911000, 1763255155587x707008769292458900, 1755621956288x571897163769246900, 1745273541628x945470626229355500, 1759153763139x433792388290277000",false,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:00:47.184000+00:00,ajs-next-1776056447184-4b00a0e0-f1db-4f57-a295-8f0e56390027,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,true,,sidebar,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,Other,2026-04-13 04:59:01.682000+00:00,ajs-next-1776056341682-f652bfa8-45c8-4d10-9ef5-19904b00a0e0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,main_search,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,Our Lady of Mount Carmel - Littleton,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 04:59:01.251000+00:00,ajs-next-1776056341251-2c71f652-bfa8-45c8-9d10-5ef519904b00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 04:59:02.029000+00:00,ajs-next-1776056342029-bfa845c8-9d10-4ef5-9990-4b00a0e0f1db,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:00:46.092000+00:00,ajs-next-1776056446093-9d105ef5-1990-4b00-a0e0-f1db9f57e295,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,Home Services,2026-04-13 05:00:49.319000+00:00,ajs-next-1776056449319-e2958f0e-5639-4027-939f-179d62d5708a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,,main_search,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,Our Lady of Mount Carmel - Littleton,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:01:37.465000+00:00,ajs-next-1776056497465-0027d39f-179d-42d5-b08a-2d0f4f9bd25e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,1744335958024x226211831616957250,true,,main_list,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 05:00:49.014000+00:00,ajs-next-1776056449014-9f57e295-8f0e-4639-8027-d39f179d62d5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,business_profile,,profile,2026-04-13 06:13:11.155000+00:00,ajs-next-1776060791155-1a3cadd3-9c74-4896-8982-e9fde2bcae2e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,profile,business_profile,1750783679107x801419812763124500,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:12:53.736000+00:00,ajs-next-1776060773736-63bc6430-a1f7-4213-af5e-c24b085b1c02,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,Carpet ,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,search
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:12:56.362000+00:00,ajs-next-1776060776362-8070dfa2-112d-4c0c-9df4-ff8311b61f4a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,1744579851707x640487742075829500,true,,main_list,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:12.788000+00:00,ajs-next-1776060852788-f6f1dcd0-8b9a-4075-953e-952ba0d6ed57,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,"1744748222708x779656090283929300, 1750783679107x801419812763124500",false,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:12:39.150000+00:00,ajs-next-1776060759150-ad58729c-63bc-4430-a1f7-92132f5ec24b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400",true,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:24.830000+00:00,ajs-next-1776060864830-3c93e9f7-dc08-4a79-a5a2-cfb103053f9e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,,,,,,,,1750783679107x801419812763124500,,visit_website,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,index,,index,2026-04-13 06:12:38.673000+00:00,ajs-next-1776060758673-63e2ad58-729c-43bc-a430-a1f792132f5e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:01.689000+00:00,ajs-next-1776060841689-f0d944f6-97de-4ec4-b82b-4ab2c7588724,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200",true,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,business_profile,,profile,2026-04-13 06:14:17.266000+00:00,ajs-next-1776060857266-85aa3c93-e9f7-4c08-9a79-65a2cfb10305,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,profile,business_profile,1750783679107x801419812763124500,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:12:56.670000+00:00,ajs-next-1776060776670-dfa2112d-bc0c-4df4-bf83-11b61f4a57e9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,"1744748222708x779656090283929300, 1750783679107x801419812763124500",false,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:12.475000+00:00,ajs-next-1776060852475-97b7f6f1-dcd0-4b9a-9075-d53e952ba0d6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,1753982403438x535213824960417500,true,,main_list,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
c8568e7e-3d50-4c42-bb09-2e82d03f8167,index,,index,2026-04-13 06:14:01.383000+00:00,ajs-next-1776060841383-341cb832-f0d9-44f6-97de-3ec4f82b4ab2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:16.139000+00:00,ajs-next-1776060856139-dcd08b9a-1075-453e-952b-a0d6ed572c48,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,1750783679107x801419812763124500,false,profile_arrow,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:12:53.402000+00:00,ajs-next-1776060773402-729c63bc-6430-41f7-9213-2f5ec24b085b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,search,,search,2026-04-13 06:14:11.731000+00:00,ajs-next-1776060851731-4f203ed9-97b7-46f1-9cd0-8b9a1075d53e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,search,,search,2026-04-13 06:12:55.742000+00:00,ajs-next-1776060775742-b7c5e575-8070-4fa2-912d-bc0cddf4ff83,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,page
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:14:09.488000+00:00,ajs-next-1776060849488-44f697de-3ec4-482b-8ab2-c75887243b63,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,search,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:13:19.719000+00:00,ajs-next-1776060799719-add39c74-c896-4982-a9fd-e2bcae2e07d0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,,,,,,,,1750783679107x801419812763124500,,visit_website,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,button_click
c8568e7e-3d50-4c42-bb09-2e82d03f8167,,,,2026-04-13 06:12:56.056000+00:00,ajs-next-1776060776056-e5758070-dfa2-412d-bc0c-ddf4ff8311b6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Carpet%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Carpet%20&category=,,,,,,,,,true,,sidebar,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",True,Android,,,,,,,,,,,,,,,,,impression
