name,userId,category,messageId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,traits,button_name,email,location,city,search_text,parish,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
business_profile,,profile,ajs-next-1763451236525-3500aa4c-3a1e-4ade-b572-08d13c576e2e,2025-11-18 07:33:56.525000+00:00,00aa4c3a-1eea-4e75-b208-d13c576e2e03,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,1750436264420x989591292213482400,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
how_it_works,,how_it_works,ajs-next-1763451662308-eeace725-d29d-4487-a3ec-a7ce2bd8b47c,2025-11-18 07:41:02.308000+00:00,ace725d2-9db4-4723-aca7-ce2bd8b47ce1,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/garlos-mobile-detailing-1755621956288x571897163769246900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/garlos-mobile-detailing-1755621956288x571897163769246900,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/how_it_works/garlos-mobile-detailing-1755621956288x571897163769246900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/garlos-mobile-detailing-1755621956288x571897163769246900,,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,page
business_profile,,profile,ajs-next-1763463620245-21d78360-84c3-4420-97bf-77d0c3843e02,2025-11-18 11:00:20.245000+00:00,d7836084-c3d4-4097-bf77-d0c3843e0220,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/alderman-enterprises-1761762460002x434978052003146300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/business_profile/alderman-enterprises-1761762460002x434978052003146300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,1761762460002x434978052003146300,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
about_us,,about_us,ajs-next-1763463948109-d52f89cd-932c-4649-ad0d-aeaab8ab3699,2025-11-18 11:05:48.109000+00:00,2f89cd93-2cf6-492d-8dae-aab8ab3699b2,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/bingo-reverse-mortgage--1750784029587x963255839088365200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/bingo-reverse-mortgage--1750784029587x963255839088365200,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/about_us/bingo-reverse-mortgage--1750784029587x963255839088365200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/bingo-reverse-mortgage--1750784029587x963255839088365200,,about_us,about_us,,,,,,,,,,,,,,,,,,,,,page
dashboard,,dashboard,ajs-next-1763477965710-3bf24874-c206-4431-a425-7b541b954362,2025-11-18 14:59:25.710000+00:00,f24874c2-0614-4164-a57b-541b954362ef,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1763477968131x129576635949630640,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,page
index,1761930377989x951815782791809400,index,ajs-next-1763480159898-593d548c-4c8e-4337-8da8-8f6516d1b3f5,2025-11-18 15:35:59.898000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
,1761930377989x951815782791809400,,ajs-next-1763480159897-cc07593d-548c-4c8e-9337-4da88f6516d1,2025-11-18 15:35:59.897000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,"{'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,identify
,1746827109704x963221719337950200,,ajs-next-1763482026049-fedf39ac-4f6e-4642-b157-54630a4a011f,2025-11-18 16:07:06.049000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,true,,,,sidebar,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480154580-9638f2f5-658e-418b-8fbf-56f550004b90,2025-11-18 15:35:54.580000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,"{'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,identify
,1746827109704x963221719337950200,,ajs-next-1763482026383-39ac4f6e-1642-4157-9463-0a4a011fe28e,2025-11-18 16:07:06.383000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,1758312173588x895819358343598700,,,true,,,,main_list,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480213224-c465f39f-cb50-4b8e-b355-5d1eb80e4f98,2025-11-18 15:36:53.224000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"1749173974503x736079030141835600, 1747594874125x270237571814453630, 1750783679107x801419812763124500, 1744643921578x315333816253624100, 1745597587022x519433479989605000, 1744391553368x301043576290850300, 1761762460002x434978052003146300, 1745528732739x896561533370513300, 1744157592334x292550965261606100, 1758120880051x675194275556497400, 1745533127765x291393362647413700, 1750785338983x949958887494882000, 1746855895334x711816173120128000, 1750784475796x702583457937545900, 1754081360962x724252535884739300, 1751319669665x621437589169731200, 1762271200864x775090106640580500, 1746631267951x741803061642879500, 1746765568691x979794717919274100, 1743549178851x847080663521240200, 1747420152884x437771544876149700, 1747398900475x598159844147748100, 1758147388607x898014240790697700, 1763305551668x997299018011994600, 1743547361284x291138005899707260, 1744748222708x779656090283929300, 1761930377989x951815782791809400, 1749057953945x756346430245684600, 1747185390251x665604546429507900, 1757369121056x350487849823425600, 1746548006831x128230088489826860, 1752182630575x854371423894944000, 1753135741395x558904608479141570, 1747163465846x476237095610093000, 1754927931120x470668069008822300, 1747415704843x665338483592092500, 1744175271939x575064790204550460, 1763408145585x201322720695875870, 1746938798847x931997689495082400, 1747165674437x491901038958021200, 1753909381745x872991521395046100, 1747221865162x703532834449508000, 1751224250248x539537516841198200, 1744398484109x785674167096991400, 1758568877707x715638242996164100, 1749068120323x412920063824988600, 1762889659042x996969350831174300, 1747848709032x210920410073364830, 1744760380914x558772773612561600, 1759930025997x126109694575208930, 1750783674403x491887953737125700, 1744335958024x226211831616957250, 1750423781412x480534435350699700, 1757720364741x595714121363069200, 1757438153395x416809556103947500, 1753911193017x504194995643152640, 1760118921086x941497076227920600, 1749580724532x760028975589297300, 1747184079669x994211808429350800, 1754505203290x671062062407191900, 1744579851707x640487742075829500, 1744736810207x919925185055488400, 1744134674881x127285411168640110, 1751749348389x952656707958261400, 1761919898226x928695665795906700, 1744751205492x235134337285239230, 1744282156200x727555159743162000, 1750784029587x963255839088365200, 1746467711533x453074785848415400, 1751744301621x758526182685981300, 1744737250347x219277345743008400, 1754624056001x759184470890143000, 1748365021326x105262688542451250, 1754084205128x675147807630683600, 1747183179554x540122160625888100, 1747864432460x772931238395911000, 1749742920378x965836759111504900, 1757437593796x460281345015416640, 1744740154739x566945822952470660, 1747216018889x770977089491677400, 1747827548541x313848517899538500, 1751425811600x127124815802215140, 1763148950401x545361905340972600, 1748389292320x918627677903932400, 1762364811793x796217509980630800, 1759423986281x805514757919405700, 1751402056748x637551618886434600, 1753374338412x209529915103450200, 1747170561218x640297169073643000, 1744907031541x119079844893356540, 1761044854709x307607562836745150, 1760458225389x690604949380638100, 1748581534531x956271769254002200, 1746827109704x963221719337950200, 1746843461447x686795565273950000, 1754941249648x796792188496967000, 1744743906400x631087870982087000, 1744319857648x144922844539837200, 1758312173588x895819358343598700, 1759153763139x433792388290277000, 1754949567759x639105313824555300, 1753465897836x101289632151690960, 1757355028996x505189727810192200, 1763255155587x707008769292458900, 1744397288473x909294892772270800, 1755533063776x956164571796881400, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753985929691x853149258569598100, 1752687366861x422755081931784260, 1745273541628x945470626229355500, 1753982403438x535213824960417500, 1744260813114x505427712482621440, 1762957766158x632118084948257900, 1746635677548x343522492232585660, 1743547621069x279645472884266780, 1755621956288x571897163769246900, 1761762406893x958878656538368500, 1755271286521x378031808974615550",,,false,,,,,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480172299-8d6e93b9-e8af-491e-b3da-63ea85c1c465,2025-11-18 15:36:12.299000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,,,,,,,,,,,true,,,,main_list,,,,,,,,,,,,,,,,impression
,1746827109704x963221719337950200,,ajs-next-1763482026692-4f6e1642-b157-4463-8a4a-011fe28e7e5e,2025-11-18 16:07:06.692000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,"1746635677548x343522492232585660, 1744391553368x301043576290850300, 1744134674881x127285411168640110, 1750785338983x949958887494882000, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1753135741395x558904608479141570, 1757369121056x350487849823425600, 1761919898226x928695665795906700, 1750784029587x963255839088365200, 1761762406893x958878656538368500, 1746827109704x963221719337950200",,,false,,,,,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480172607-93b9e8af-a91e-43da-a3ea-85c1c465f39f,2025-11-18 15:36:12.607000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,impression
search,1761930377989x951815782791809400,search,ajs-next-1763480212241-73da63ea-85c1-4465-b39f-cb50bb8e7355,2025-11-18 15:36:52.241000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,page
,1761930377989x951815782791809400,,ajs-next-1763480212612-63ea85c1-c465-439f-8b50-bb8e73555d1e,2025-11-18 15:36:52.612000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,true,,,,sidebar,,,,,,,,,,,,,,,,impression
search,1761930377989x951815782791809400,search,ajs-next-1763480223345-bb8e7355-5d1e-480e-8f98-6ee8e4ecc363,2025-11-18 15:37:03.345000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=,,search,search,,,,,,,,,,,,,,,,,,,,,page
dashboard,1761930377989x951815782791809400,dashboard,ajs-next-1763480154599-f2f5658e-218b-4fbf-96f5-50004b908b1c,2025-11-18 15:35:54.599000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1761930377989x951815782791809400,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,page
search,1761930377989x951815782791809400,search,ajs-next-1763480238477-42c0b95c-ffb3-44d1-8c47-d1c72599dcc1,2025-11-18 15:37:18.477000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,page
,1761930377989x951815782791809400,Health & Wellness,ajs-next-1763480197818-a91e73da-63ea-45c1-8465-f39fcb50bb8e,2025-11-18 15:36:37.818000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,,,,,,,,,,,,,,,main_search,,Dentist,,,,,,,,,,,,,,search
,1761930377989x951815782791809400,,ajs-next-1763480223028-cb50bb8e-7355-4d1e-b80e-4f986ee8e4ec,2025-11-18 15:37:03.028000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,,main_search,,Dentist,,,,,,,,,,,,,,search
,1761930377989x951815782791809400,,ajs-next-1763480239088-ffb324d1-8c47-41c7-a599-dcc1adf10f78,2025-11-18 15:37:19.088000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1744335958024x226211831616957250,,,true,,,,main_list,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480223951-5d1eb80e-4f98-4ee8-a4ec-c36370e1e94a,2025-11-18 15:37:03.951000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=,,,,,,,,,1753982403438x535213824960417500,,,true,,,,main_list,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480224262-b80e4f98-6ee8-44ec-8363-70e1e94ac9a9,2025-11-18 15:37:04.262000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480170209-4c8e5337-4da8-4f65-96d1-b3f52212d895,2025-11-18 15:36:10.209000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,1761930377989x951815782791809400,,ajs-next-1763480170512-53374da8-8f65-46d1-b3f5-2212d8958005,2025-11-18 15:36:10.512000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,Health & Wellness,,,,,,,,Dentist,,,,,,,,,,,,,,search
index,,index,ajs-next-1763481674488-039cba86-be53-49f2-abdd-630fd346f66c,2025-11-18 16:01:14.488000+00:00,9cba86be-53a9-422b-9d63-0fd346f66cc5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.6099.224 Safari/537.36",/,https://ww25.musicflac.org/,?_escaped_fragment_=,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?_escaped_fragment_=,,,,/,https://ww25.musicflac.org/,?_escaped_fragment_=,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?_escaped_fragment_=,,index,index,,,,,,,,,,,,,,,,,,,,,page
,1761930377989x951815782791809400,,ajs-next-1763480197510-e8afa91e-73da-43ea-85c1-c465f39fcb50,2025-11-18 15:36:37.510000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
,1761930377989x951815782791809400,,ajs-next-1763480212914-85c1c465-f39f-4b50-bb8e-73555d1eb80e,2025-11-18 15:36:52.914000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1753982403438x535213824960417500,,,true,,,,main_list,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480171693-0da421e7-ab50-4d6e-93b9-e8afa91e73da,2025-11-18 15:36:11.693000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,,,,,,,,,,,,"{'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,identify
,,,ajs-next-1763483416283-868b4ab1-1362-4fb2-b634-dfba075e742a,2025-11-18 16:30:16.283000+00:00,66368cf2-af27-411e-b693-e97d1ef06776,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=CPA&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=CPA&category=Finance,,,,,,,,,,,,true,,,,sidebar,,,,,,,,,,,,,,,,impression
search,1761930377989x951815782791809400,search,ajs-next-1763480171694-21e7ab50-8d6e-43b9-a8af-a91e73da63ea,2025-11-18 15:36:11.694000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=Health%20%26%20Wellness,,search,search,,,,,,,,,,,,,,,,,,,,,page
,1761930377989x951815782791809400,,ajs-next-1763480223648-73555d1e-b80e-4f98-aee8-e4ecc36370e1,2025-11-18 15:37:03.648000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Dentist&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Dentist&category=,,,,,,,,,,,,true,,,,sidebar,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480160639-548c4c8e-5337-4da8-8f65-16d1b3f52212,2025-11-18 15:36:00.639000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1753374338412x209529915103450200, 1753982403438x535213824960417500",,,true,,,,,,,,,,,,,,,,,,,,impression
,1761930377989x951815782791809400,,ajs-next-1763480238781-b95cffb3-24d1-4c47-91c7-2599dcc1adf1,2025-11-18 15:37:18.781000+00:00,87e6ac00-c2d3-4255-8c47-f0f3902a8821,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,true,,,,sidebar,,,,,,,,,,,,,,,,impression
