userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,search_text,category,name,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,location,sponsored_listing,button_name,city,parish,event_type
,2026-02-09 02:10:43.260000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770603043260-39b3597f-97cf-47b8-ab09-c8268faa8713,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,,,,,,true,,,,impression
,2026-02-09 02:07:20.932000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770602840932-aadbaa78-662a-4b2c-80bc-0d4ec76f06eb,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Architecture%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Architecture%20&category=,,,,,,,,,"1746467711533x453074785848415400, 1751319669665x621437589169731200, 1755533063776x956164571796881400",,,,,,,false,,,,impression
,2026-02-09 02:08:49.859000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770602929859-35cfe61d-b917-4acb-b9ab-9af3dcdc440b,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Architecture%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Architecture%20&category=,,,,,,,,,,,,,,,sidebar,true,,,,impression
,2026-02-09 02:10:58.692000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770603058692-1f425ee9-ca1f-470d-b194-a5f635af067b,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Home%20decor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Home%20decor&category=,,,,,,,,,1754941249648x796792188496967000,,,,,,,false,more_info_text,,,button_click
,2026-02-09 02:07:00.008000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770602820008-c1e4c321-1b5d-40a8-a68f-363dac2c43ee,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Interior%20design&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Interior%20design&category=,,,,,,,,,1743549178851x847080663521240200,,,,,,main_list,true,,,,impression
,2026-02-09 02:10:51.194000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770603051194-97cf57b8-2b09-4826-8faa-8713f7f3de27,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,Home decor,,,,,,,,,,,,,,,,,,,search
,2026-02-09 02:07:20.015000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770602840015-98273637-bfc0-4adb-aa78-662aeb2cc0bc,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Architecture%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Architecture%20&category=,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Architecture%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Architecture%20&category=,,search,search,,,,,,,,,page
,2026-02-09 02:10:52.791000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770603052791-fbe9a4c0-f18e-4f42-9ee9-ca1fa70d3194,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Home%20decor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Home%20decor&category=,,,,,,,,,,,,,,,sidebar,true,,,,impression
,2026-02-09 02:08:50.469000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770602930469-b917dacb-79ab-4af3-9cdc-440b28e296df,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Architecture%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Architecture%20&category=,,,,,,,,,"1746467711533x453074785848415400, 1755533063776x956164571796881400, 1751319669665x621437589169731200",,,,,,,false,,,,impression
,2026-02-09 02:10:53.398000+00:00,b30daf9b-b3c1-43a4-b751-0fb86739ee89,ajs-next-1770603053398-f18e1f42-5ee9-4a1f-a70d-3194a5f635af,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/406.0.862495628 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Home%20decor&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Home%20decor&category=,,,,,,,,,"1753911193017x504194995643152640, 1754941249648x796792188496967000",,,,,,,false,,,,impression
,2026-02-09 04:38:49.699000+00:00,c74a7399-a27c-4316-963b-673458955b5b,ajs-next-1770611929699-50c74a73-99a2-4c83-9696-3b673458955b,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 06:17:02.780000+00:00,40049b74-e3bb-479f-8667-abf66a8da010,ajs-next-1770617822780-ed33f1c2-06f2-4cba-b0f0-654b4e89d962,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 06:16:41.951000+00:00,40049b74-e3bb-479f-8667-abf66a8da010,ajs-next-1770617801951-304c5b15-ea0a-461c-b47c-63651da08f1d,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,profile,business_profile,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 06:16:37.955000+00:00,40049b74-e3bb-479f-8667-abf66a8da010,ajs-next-1770617797955-be627487-b7a4-4c84-84ec-442510fb3577,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,profile,business_profile,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 06:16:31.977000+00:00,40049b74-e3bb-479f-8667-abf66a8da010,ajs-next-1770617791977-7b40049b-74e3-4bb7-9f06-67abf66a8da0,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,profile,business_profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 07:45:59.414000+00:00,4bca602f-1c2a-447f-bb5d-699858e7986b,ajs-next-1770623159414-cc4bca60-2f1c-4a14-bffb-5d699858e798,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 09:02:30.162000+00:00,15d62ef4-9644-44ce-a833-39d4c95a5b1c,ajs-next-1770627750162-6415d62e-f496-4474-8ee8-3339d4c95a5b,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,profile,business_profile,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 11:27:37.908000+00:00,b5dd0329-2852-4073-8c7d-81214e9e811f,ajs-next-1770636457908-1206d630-209c-4be6-942e-149de0fc3bb7,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,profile,business_profile,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 11:27:32.910000+00:00,b5dd0329-2852-4073-8c7d-81214e9e811f,ajs-next-1770636452910-7632c3e0-b4ae-4673-8784-3cb7fda7b66b,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,profile,business_profile,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
,2026-02-09 11:27:27.975000+00:00,b5dd0329-2852-4073-8c7d-81214e9e811f,ajs-next-1770636447975-dbb5dd03-2928-42b0-b3cc-7d81214e9e81,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,profile,business_profile,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,page
1743547621069x279645472884266780,2026-02-09 16:42:32.922000+00:00,4afaca51-6fac-4730-9069-ac8f92734313,ajs-next-1770655352922-5eb8ac57-5611-44ce-948b-3bd68e2fa856,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1743547621069x279645472884266780",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,,true,,,,impression
1743547621069x279645472884266780,2026-02-09 16:42:35.772000+00:00,4afaca51-6fac-4730-9069-ac8f92734313,ajs-next-1770655355772-7243ad67-c22f-4de8-b23d-6b245cd9e43e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"1745597587022x519433479989605000, 1744134674881x127285411168640110, 1753135741395x558904608479141570, 1768426055630x579798080961828200, 1749068120323x412920063824988600, 1744760380914x558772773612561600, 1762957766158x632118084948257900, 1764893879099x465248075524681500, 1749742920378x965836759111504900, 1748365021326x105262688542451250, 1744157592334x292550965261606100, 1762271200864x775090106640580500, 1764963280733x431041418968701760, 1753374338412x209529915103450200, 1753985929691x853149258569598100, 1761044854709x307607562836745150, 1745273541628x945470626229355500, 1757438153395x416809556103947500, 1765991015203x350068785849064760, 1744907031541x119079844893356540, 1750783674403x491887953737125700, 1768427614253x929508274229176300, 1750784029587x963255839088365200, 1753911193017x504194995643152640, 1759423986281x805514757919405700, 1744260813114x505427712482621440, 1744175271939x575064790204550460, 1754084205128x675147807630683600, 1754081360962x724252535884739300, 1766070455303x639821695383855700, 1744397288473x909294892772270800, 1757355028996x505189727810192200, 1747420152884x437771544876149700, 1759153763139x433792388290277000, 1747163465846x476237095610093000, 1751402056748x637551618886434600, 1761930377989x951815782791809400, 1764781838221x716772635359430500, 1761762406893x958878656538368500, 1757437593796x460281345015416640, 1754624056001x759184470890143000, 1744751205492x235134337285239230, 1754927931120x470668069008822300, 1765001972595x338020444395840100, 1751749348389x952656707958261400, 1744643921578x315333816253624100, 1744391553368x301043576290850300, 1747594874125x270237571814453630, 1746855895334x711816173120128000, 1746631267951x741803061642879500, 1758120880051x675194275556497400, 1768584016102x834619843946063900, 1755271286521x378031808974615550, 1760458225389x690604949380638100, 1752687366861x422755081931784260, 1750784475796x702583457937545900, 1747170561218x640297169073643000, 1747398900475x598159844147748100, 1762364811793x796217509980630800, 1762889659042x996969350831174300, 1750783679107x801419812763124500, 1745528732739x896561533370513300, 1749057953945x756346430245684600, 1744398484109x785674167096991400, 1747848709032x210920410073364830, 1746938798847x931997689495082400, 1763509156539x144450665564595840, 1744737250347x219277345743008400, 1748581534531x956271769254002200, 1753982403438x535213824960417500, 1751224250248x539537516841198200, 1744579851707x640487742075829500, 1744282156200x727555159743162000, 1757369121056x350487849823425600, 1758568877707x715638242996164100, 1744736810207x919925185055488400, 1754941249648x796792188496967000, 1747216018889x770977089491677400, 1768238584049x399775147114029200, 1769719058268x843927058977011000, 1753465897836x101289632151690960, 1764711530894x480989914892320700, 1747183179554x540122160625888100, 1768581853937x610498789092930300, 1755621956288x571897163769246900, 1763148950401x545361905340972600, 1744748222708x779656090283929300, 1763672237927x725969385673238800, 1764342295066x618134664283571500, 1770152894907x464897480736850900, 1743547621069x279645472884266780, 1769635123521x385801932800474700, 1763569204895x378265538177280400, 1761762460002x434978052003146300, 1755533063776x956164571796881400, 1746843461447x686795565273950000, 1763305551668x997299018011994600, 1747415704843x665338483592092500, 1743549178851x847080663521240200, 1760118921086x941497076227920600, 1765399408996x262641226191956400, 1763408145585x201322720695875870, 1750423781412x480534435350699700, 1752182630575x854371423894944000, 1761919898226x928695665795906700, 1746467711533x453074785848415400, 1758147388607x898014240790697700, 1752717497153x537286585580736960, 1746765568691x979794717919274100, 1747184079669x994211808429350800, 1750436264420x989591292213482400, 1744743906400x631087870982087000, 1746548006831x128230088489826860, 1749173974503x736079030141835600, 1747827548541x313848517899538500, 1746827109704x963221719337950200, 1747221865162x703532834449508000, 1758312173588x895819358343598700, 1750785338983x949958887494882000, 1768844277981x664142917381285000, 1749580724532x760028975589297300, 1751744301621x758526182685981300, 1759930025997x126109694575208930, 1747864432460x772931238395911000, 1754949567759x639105313824555300, 1746635677548x343522492232585660, 1744319857648x144922844539837200, 1747165674437x491901038958021200, 1754505203290x671062062407191900, 1744335958024x226211831616957250, 1766011883106x917993758751800300, 1751319669665x621437589169731200, 1747185390251x665604546429507900, 1744740154739x566945822952470660, 1748389292320x918627677903932400, 1757720364741x595714121363069200, 1745533127765x291393362647413700, 1763255155587x707008769292458900, 1753909381745x872991521395046100, 1751425811600x127124815802215140",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,,false,,,,impression
1743547621069x279645472884266780,2026-02-09 16:42:35.467000+00:00,4afaca51-6fac-4730-9069-ac8f92734313,ajs-next-1770655355467-53297243-ad67-422f-ade8-f23d6b245cd9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,1750436264420x989591292213482400,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,main_list,true,,,,impression
1743547621069x279645472884266780,2026-02-09 16:42:35.163000+00:00,4afaca51-6fac-4730-9069-ac8f92734313,ajs-next-1770655355163-317e5329-7243-4d67-822f-ade8f23d6b24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,sidebar,true,,,,impression
1743547621069x279645472884266780,2026-02-09 16:42:34.825000+00:00,4afaca51-6fac-4730-9069-ac8f92734313,ajs-next-1770655354825-c4ba317e-5329-4243-ad67-c22fade8f23d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,,,,,,page
1743547621069x279645472884266780,2026-02-09 16:42:32.488000+00:00,4afaca51-6fac-4730-9069-ac8f92734313,ajs-next-1770655352488-90025eb8-ac57-4611-b4ce-548b3bd68e2f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,,,,,,page
,2026-02-09 20:57:57.886000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670677886-90ee0a76-38bb-47ff-aec6-8304e2a4da43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,search,search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
,2026-02-09 20:57:38.743000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670658743-acd3bcf1-840c-4fb5-9bc0-c26f1999b928,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250",,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,true,,,,impression
,2026-02-09 20:59:06.882000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670746882-0ff6ae5e-07ee-4191-9b53-c087e56c9972,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/ordo-melchisedech-clerical-attire-and-vestments-llc-1765001972595x338020444395840100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ordo-melchisedech-clerical-attire-and-vestments-llc-1765001972595x338020444395840100,,profile,business_profile,/business_profile/ordo-melchisedech-clerical-attire-and-vestments-llc-1765001972595x338020444395840100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ordo-melchisedech-clerical-attire-and-vestments-llc-1765001972595x338020444395840100,1765001972595x338020444395840100,profile,business_profile,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
,2026-02-09 21:00:55.089000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670855089-a95122d9-5309-490c-8fb2-8d508a5666ca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Littleton&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Littleton&category=,,,,,,,,,1743547621069x279645472884266780,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,main_list,true,,,,impression
,2026-02-09 21:02:58.832000+00:00,510cacd3-bcf1-440c-8fb5-1bc0c26f1999,ajs-next-1770670978832-4f43815f-2652-44b4-be8e-b2d887c25dc8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Greenwood%20Village&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Greenwood%20Village&category=,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Greenwood%20Village&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Greenwood%20Village&category=,,search,search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,page
