anonymousId,name,originalTimestamp,category,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,email,input_value,input_num,input_name,traits,location,sponsored_listing,search_text,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
1276024e-26ac-4405-a520-7ca171a5d1c8,business_profile,2025-10-31 14:18:27.037000+00:00,profile,ajs-next-1761920307037-0b49e138-4baa-4017-939c-2dcb451d14ca,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,1747398900475x598159844147748100,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:13:53.546000+00:00,,ajs-next-1761920033546-ba7c6de8-e7e0-43ec-82fa-2a791b4f6a03,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1761919898226x928695665795906700,,,save,,,,,,,,,,,,,,,,,,,,button_click
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:15:59.877000+00:00,,ajs-next-1761920159877-a3a5a4c5-1766-4e83-bea3-fada969f4ba9,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:15:56.577000+00:00,,ajs-next-1761920156577-dad7387a-cc4c-4adf-8c26-9de605de68e1,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,search,,,,,,,,,,,,,,,,,,,,button_click
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:18:27.030000+00:00,,ajs-next-1761920307030-5cd80b49-e138-4baa-a017-d39c2dcb451d,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/grants-handy-work-1747398900475x598159844147748100,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grants-handy-work-1747398900475x598159844147748100,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:17:54.323000+00:00,,ajs-next-1761920274323-ac06dae9-1fbc-4209-a325-b3dcc027c683,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1744579851707x640487742075829500,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,search,2025-10-31 14:17:12.539000+00:00,search,ajs-next-1761920232539-c8fb7a76-b538-4861-8866-9ed2cde049d0,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,search,search,,,,,,,,,,,,,,,,,,,,,page
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:17:33.073000+00:00,,ajs-next-1761920253073-48669ed2-cde0-49d0-b4b9-dab1e61b1920,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1753911193017x504194995643152640,,,more_info_text,,,,,,,false,,,,,,,,,,,,,button_click
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:17:12.538000+00:00,,ajs-next-1761920232538-f993c8fb-7a76-4538-a861-48669ed2cde0,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:17:54.645000+00:00,,ajs-next-1761920274645-dae91fbc-9209-4325-b3dc-c027c68394d3,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,"1749742920378x965836759111504900, 1747398900475x598159844147748100, 1746855895334x711816173120128000, 1754927931120x470668069008822300, 1744579851707x640487742075829500, 1747216018889x770977089491677400, 1750783674403x491887953737125700, 1744398484109x785674167096991400, 1747864432460x772931238395911000, 1751319669665x621437589169731200, 1753911193017x504194995643152640, 1759153763139x433792388290277000, 1744751205492x235134337285239230, 1744335958024x226211831616957250, 1744748222708x779656090283929300, 1754505203290x671062062407191900, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1759423986281x805514757919405700, 1755621956288x571897163769246900",,,,,,,,,,false,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:16:54.136000+00:00,,ajs-next-1761920214136-1766ae83-7ea3-4ada-969f-4ba95016e5a8,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1744579851707x640487742075829500,,,more_info_text,,,,,,,false,,,,,,,,,,,,,button_click
1276024e-26ac-4405-a520-7ca171a5d1c8,business_profile,2025-10-31 14:14:06.004000+00:00,profile,ajs-next-1761920046004-3f0af719-a0e1-4ca4-9b66-4be554d6f7ae,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/todah-philanthropic-services,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,/business_profile/todah-philanthropic-services,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services,1761919898226x928695665795906700,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:12:59.065000+00:00,,ajs-next-1761919979065-eff3bfdf-a005-499d-9ce8-ba7c6de8e7e0,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1761919898226x928695665795906700,,,,,"6160 S Syracuse Way Ste 220, Greenwood Village, CO 80111, USA",3,address,,,,,,,,,,,,,,,,input_changed
1276024e-26ac-4405-a520-7ca171a5d1c8,search,2025-10-31 14:18:39.169000+00:00,search,ajs-next-1761920319169-4d71625f-ca30-4cc8-940f-027ff8a59947,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,,search,search,,,,,,,,,,,,,,,,,,,,,page
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:14:06.001000+00:00,,ajs-next-1761920046001-6ae23f0a-f719-40e1-9ca4-db664be554d6,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/todah-philanthropic-services,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:17:54.019000+00:00,,ajs-next-1761920274019-b2cfac06-dae9-4fbc-9209-6325b3dcc027,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,index,2025-10-31 14:15:15.188000+00:00,index,ajs-next-1761920115188-3a8d6022-961e-4ad7-b87a-cc4c4adfcc26,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:17:12.841000+00:00,,ajs-next-1761920232841-7a76b538-2861-4866-9ed2-cde049d034b9,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,,sidebar,true,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:18:39.167000+00:00,,ajs-next-1761920319167-4d9a4d71-625f-4a30-9cc8-540f027ff8a5,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:15:59.197000+00:00,,ajs-next-1761920159197-b5dacc81-0990-43a5-a4c5-1766ae837ea3,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:16:00.197000+00:00,,ajs-next-1761920160197-a4c51766-ae83-4ea3-bada-969f4ba95016,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,"1747398900475x598159844147748100, 1747864432460x772931238395911000, 1744748222708x779656090283929300, 1749742920378x965836759111504900, 1759153763139x433792388290277000, 1755533063776x956164571796881400, 1753911193017x504194995643152640, 1754927931120x470668069008822300, 1746855895334x711816173120128000, 1744579851707x640487742075829500, 1745273541628x945470626229355500, 1759423986281x805514757919405700, 1755621956288x571897163769246900, 1744751205492x235134337285239230, 1750783674403x491887953737125700, 1751319669665x621437589169731200, 1747216018889x770977089491677400, 1744335958024x226211831616957250, 1744398484109x785674167096991400, 1754505203290x671062062407191900",,,,,,,,,,false,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:16:55.203000+00:00,,ajs-next-1761920215203-5fdf63fc-ae18-4dd9-b70d-a0a912636215,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 14:18:39.803000+00:00,,ajs-next-1761920319803-ca30dcc8-540f-427f-b8a5-9947ca31a7a3,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,,,,,,,main_list,true,,,,,,,,,,,,,impression
1276024e-26ac-4405-a520-7ca171a5d1c8,,2025-10-31 15:16:32.347000+00:00,,ajs-next-1761923792347-ec75fbae-2e79-4377-bd5c-429e4942c44e,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/todah-philanthropic-services,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,,,,,,,,"{'business_id': '1761919898226x928695665795906700', 'email': 'jag.todah@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
1276024e-26ac-4405-a520-7ca171a5d1c8,business_profile,2025-10-31 15:16:32.352000+00:00,profile,ajs-next-1761923792352-fbae2e79-3377-4d5c-829e-4942c44e98f8,1761919898226x928695665795906700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",/business_profile/todah-philanthropic-services,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services,"[{'brand': 'Microsoft Edge', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,/business_profile/todah-philanthropic-services,https://coloradocatholicbusinessdirectory.com/,,todah philanthropic services | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services,1761919898226x928695665795906700,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
c0d3bc89-c645-47d2-b6fb-08cbc12dd924,,2025-10-31 16:38:12.963000+00:00,,ajs-next-1761928692963-bc89c645-57d2-46fb-88cb-c12dd924166e,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500",,,,,,,,,,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:08:38.835000+00:00,,ajs-next-1761930518835-81cc6beb-b96f-48e7-ae5a-cacb51334a93,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,Finance,8,main_category,,,,,,,,,,,,,,,,input_changed
c0d3bc89-c645-47d2-b6fb-08cbc12dd924,,2025-10-31 16:38:12.979000+00:00,,ajs-next-1761928692979-c64557d2-36fb-48cb-812d-d924166e4a38,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500",,,,,,,,,,true,,,,,,,,,,,,,impression
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:08:53.074000+00:00,,ajs-next-1761930533074-b96f88e7-6e5a-4acb-9133-4a9383198817,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,1761930377989x951815782791809400,,,,,Fitness Gym,9,sub_category,,,,,,,,,,,,,,,,input_changed
c0d3bc89-c645-47d2-b6fb-08cbc12dd924,index,2025-10-31 16:38:12.673000+00:00,index,ajs-next-1761928692673-8cc0d3bc-89c6-4557-9236-fb08cbc12dd9,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/68.0.3440.106 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
3848e337-1501-410d-8b67-37278912050b,,2025-10-31 17:12:29.593000+00:00,,ajs-next-1761930749593-47e545b0-0e21-4b41-99e2-9600cf0aa325,1761930377989x951815782791809400,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,,,,,"{'business_id': '1761930377989x951815782791809400', 'email': 'jayce.gtk@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,identify
3848e337-1501-410d-8b67-37278912050b,start,2025-10-31 17:06:40.709000+00:00,start,ajs-next-1761930400709-87c25b1e-ed51-43f5-8e9b-6322733cd707,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,start,start,,,,,,,,,,,,,,,,,,,,,page
