messageId,name,userId,originalTimestamp,anonymousId,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,location,button_name,search_text,city,parish,event_type
ajs-next-1761418524584-ec97e6f7-ef18-4a61-8847-97ad1b7a458e,,,2025-10-25 18:55:24.584000+00:00,acc4ec97-e6f7-4f18-ba61-484797ad1b7a,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.6422.60 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500",,,"[{'brand': 'HeadlessChrome', 'version': '125'}, {'brand': 'Chromium', 'version': '125'}, {'brand': 'Not.A/Brand', 'version': '24'}]",False,Linux,true,,,,,,impression
ajs-next-1761418519609-2c7d5f7c-7d94-424e-8e94-d9db7dca73dc,,,2025-10-25 18:55:19.609000+00:00,46c52c7d-5f7c-4d94-924e-0e94d9db7dca,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",,,[],False,,true,,,,,,impression
ajs-next-1761418573623-549fb944-5c7e-4988-bda0-d35fd3641eec,,,2025-10-25 18:56:13.623000+00:00,4168549f-b944-4c7e-9988-fda0d35fd364,,"Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,,[],False,,true,,,,,,impression
ajs-next-1761418519897-5f7c7d94-124e-4e94-99db-7dca73dc575c,,,2025-10-25 18:55:19.897000+00:00,46c52c7d-5f7c-4d94-924e-0e94d9db7dca,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",,,[],False,,true,,,,,,impression
ajs-next-1761418524590-e6f7ef18-fa61-4847-97ad-1b7a458eddef,,,2025-10-25 18:55:24.590000+00:00,acc4ec97-e6f7-4f18-ba61-484797ad1b7a,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.6422.60 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500",,,"[{'brand': 'HeadlessChrome', 'version': '125'}, {'brand': 'Chromium', 'version': '125'}, {'brand': 'Not.A/Brand', 'version': '24'}]",False,Linux,true,,,,,,impression
ajs-next-1761418575512-b9445c7e-d988-4da0-935f-d3641eecc7a6,,,2025-10-25 18:56:15.512000+00:00,4168549f-b944-4c7e-9988-fda0d35fd364,,"Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,,[],False,,true,,,,,,impression
ajs-next-1761418573617-77416854-9fb9-445c-bed9-88fda0d35fd3,index,,2025-10-25 18:56:13.617000+00:00,4168549f-b944-4c7e-9988-fda0d35fd364,index,"Mozilla/5.0 (iPhone13,2; U; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/15E148 Safari/602.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,[],False,,,,,,,,page
ajs-next-1761439907972-215ef049-ba77-4a16-bd76-2407882da162,index,,2025-10-26 00:51:47.972000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,page
ajs-next-1761439930316-c67b529c-0192-4393-8de6-2a457b3678b0,,,2025-10-26 00:52:10.316000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,"1759423986281x805514757919405700, 1747398900475x598159844147748100, 1744282156200x727555159743162000, 1751402056748x637551618886434600, 1757369121056x350487849823425600, 1749742920378x965836759111504900, 1745597587022x519433479989605000, 1754505203290x671062062407191900, 1748365021326x105262688542451250, 1744737250347x219277345743008400, 1753374338412x209529915103450200, 1758568877707x715638242996164100, 1747216018889x770977089491677400, 1744175271939x575064790204550460, 1751319669665x621437589169731200, 1755621956288x571897163769246900, 1746827109704x963221719337950200, 1745528732739x896561533370513300, 1747848709032x210920410073364830, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1758147388607x898014240790697700, 1747184079669x994211808429350800, 1750785338983x949958887494882000, 1755271286521x378031808974615550, 1749173974503x736079030141835600, 1744907031541x119079844893356540, 1754081360962x724252535884739300, 1744398484109x785674167096991400, 1752182630575x854371423894944000, 1757720364741x595714121363069200, 1747170561218x640297169073643000, 1750784029587x963255839088365200, 1754941249648x796792188496967000, 1746631267951x741803061642879500, 1749068120323x412920063824988600, 1753982403438x535213824960417500, 1760458225389x690604949380638100, 1747594874125x270237571814453630, 1744391553368x301043576290850300, 1751744301621x758526182685981300, 1757438153395x416809556103947500, 1747163465846x476237095610093000, 1743549178851x847080663521240200, 1750783674403x491887953737125700, 1754927931120x470668069008822300, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1753909381745x872991521395046100, 1759930025997x126109694575208930, 1747415704843x665338483592092500, 1744319857648x144922844539837200, 1751425811600x127124815802215140, 1746855895334x711816173120128000, 1750423781412x480534435350699700, 1748389292320x918627677903932400, 1744740154739x566945822952470660, 1753465897836x101289632151690960, 1759153763139x433792388290277000, 1747221865162x703532834449508000, 1744260813114x505427712482621440, 1757355028996x505189727810192200, 1746843461447x686795565273950000, 1745533127765x291393362647413700, 1747864432460x772931238395911000, 1744736810207x919925185055488400, 1753135741395x558904608479141570, 1758312173588x895819358343598700, 1747185390251x665604546429507900, 1744157592334x292550965261606100, 1751224250248x539537516841198200, 1755533063776x956164571796881400, 1746765568691x979794717919274100, 1749580724532x760028975589297300, 1745273541628x945470626229355500, 1754084205128x675147807630683600, 1747827548541x313848517899538500, 1744579851707x640487742075829500, 1752687366861x422755081931784260, 1758120880051x675194275556497400, 1747183179554x540122160625888100, 1744134674881x127285411168640110, 1750784475796x702583457937545900, 1754949567759x639105313824555300, 1746635677548x343522492232585660, 1744760380914x558772773612561600, 1753985929691x853149258569598100, 1761044854709x307607562836745150, 1744397288473x909294892772270800, 1751749348389x952656707958261400, 1747165674437x491901038958021200, 1743547361284x291138005899707260, 1750783679107x801419812763124500, 1749057953945x756346430245684600, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1760118921086x941497076227920600, 1747420152884x437771544876149700, 1744335958024x226211831616957250, 1757437593796x460281345015416640, 1746938798847x931997689495082400, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1754624056001x759184470890143000, 1746467711533x453074785848415400, 1748581534531x956271769254002200, 1744743906400x631087870982087000",,,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,false,,,,,,impression
ajs-next-1761439930012-f03dc67b-529c-4192-a393-4de62a457b36,,,2025-10-26 00:52:10.012000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,1743547621069x279645472884266780,,,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,true,main_list,,,,,impression
ajs-next-1761439908430-49ba77ca-16fd-4624-8788-2da162a8e65c,,,2025-10-26 00:51:48.430000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,true,,,,,,impression
ajs-next-1761439929706-5722f03d-c67b-429c-8192-23934de62a45,,,2025-10-26 00:52:09.706000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,true,sidebar,,,,,impression
ajs-next-1761439929393-f7ce5722-f03d-467b-929c-019223934de6,search,,2025-10-26 00:52:09.393000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,,,,,,,page
ajs-next-1761439908434-77ca16fd-7624-4788-ada1-62a8e65c944a,,,2025-10-26 00:51:48.434000+00:00,5ef049ba-77ca-46fd-b624-07882da162a8,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,"[{'brand': 'Google Chrome', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '141'}]",False,Windows,true,,,,,,impression
ajs-next-1761455447046-eeb740db-2f5a-4003-97f2-53e4f3186ea5,search,,2025-10-26 05:10:47.046000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,,search,search,,,,,,,,,,page
ajs-next-1761455462578-6ea5359f-2f16-4582-8644-260b9c172c3d,,,2025-10-26 05:11:02.578000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,true,sidebar,,,,,impression
ajs-next-1761455483460-2c3dfd55-3f80-4e87-8fc4-9cb1c645828f,,,2025-10-26 05:11:23.460000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,1743549178851x847080663521240200,,,,,,true,main_list,,,,,impression
ajs-next-1761455500680-e6dd6656-6a09-4fe4-9757-631527cb604c,,,2025-10-26 05:11:40.680000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,1746467711533x453074785848415400,,,,,,false,,,,,,impression
ajs-next-1761455429893-00b7702f-b181-4570-9e25-0d56eb614965,,,2025-10-26 05:10:29.893000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,,,,true,,,,,,impression
ajs-next-1761455445841-b1817570-5e25-4d56-ab61-4965b266c5da,,,2025-10-26 05:10:45.841000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,Other,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,Asphalt,,,search
ajs-next-1761455461959-53e4f318-6ea5-459f-af16-a582c644260b,,,2025-10-26 05:11:01.959000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,Other,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,,,,,,,,,,,,,main_search,,Construction,,,search
ajs-next-1761455429461-c38f8c5e-5d00-4770-afb1-8175705e250d,index,,2025-10-26 05:10:29.461000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,page
ajs-next-1761455445535-702fb181-7570-4e25-8d56-eb614965b266,,,2025-10-26 05:10:45.535000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,search,,,,button_click
ajs-next-1761455463191-2f16a582-c644-460b-9c17-2c3dfd553f80,,,2025-10-26 05:11:03.191000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,1746467711533x453074785848415400,,,,,,false,,,,,,impression
ajs-next-1761455482855-260b9c17-2c3d-4d55-bf80-ae878fc49cb1,search,,2025-10-26 05:11:22.855000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,search,search,,,,,,,,,,page
ajs-next-1761455699448-5a0d76df-d2a6-47e2-a71d-c347e08ef65b,,,2025-10-26 05:14:59.448000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,"1745273541628x945470626229355500, 1746467711533x453074785848415400",,,,,,false,,,,,,impression
ajs-next-1761455482235-a582c644-260b-4c17-ac3d-fd553f80ae87,,,2025-10-26 05:11:22.235000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,,,search,,,,button_click
ajs-next-1761455500589-828fe6dd-6656-4a09-8fe4-d757631527cb,,,2025-10-26 05:11:40.589000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,,,search,,,,button_click
ajs-next-1761455505017-b9321e26-52b3-4fee-891d-f0894af5217b,business_profile,,2025-10-26 05:11:45.017000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/business_profile/integration-design-group-1746467711533x453074785848415400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/integration-design-group-1746467711533x453074785848415400,/business_profile/integration-design-group-1746467711533x453074785848415400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/integration-design-group-1746467711533x453074785848415400,1746467711533x453074785848415400,profile,business_profile,,,,,,,,,,page
ajs-next-1761455499143-3f80ae87-8fc4-4cb1-8645-828fe6dd6656,,,2025-10-26 05:11:39.143000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,,,,,,,,,search,,,,button_click
ajs-next-1761455699143-8aad5a0d-76df-42a6-87e2-671dc347e08e,,,2025-10-26 05:14:59.143000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,1743547621069x279645472884266780,,,,,,true,main_list,,,,,impression
ajs-next-1761455462275-f3186ea5-359f-4f16-a582-c644260b9c17,search,,2025-10-26 05:11:02.275000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,search,search,,,,,,,,,,page
ajs-next-1761455500895-66566a09-0fe4-4757-a315-27cb604c09f7,,,2025-10-26 05:11:40.895000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,Other,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,,main_search,,Construction,,Ave Maria,search
ajs-next-1761455447654-2f5ae003-d7f2-43e4-b318-6ea5359f2f16,,,2025-10-26 05:10:47.654000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Asphalt&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Asphalt&category=Other,,,,,,1750436264420x989591292213482400,,,,,,true,main_list,,,,,impression
ajs-next-1761455500067-9cb1c645-828f-46dd-a656-6a090fe4d757,,,2025-10-26 05:11:40.067000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,,,,,,,true,sidebar,,,,,impression
ajs-next-1761455462881-359f2f16-a582-4644-a60b-9c172c3dfd55,,,2025-10-26 05:11:02.881000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=Other,,,,,,1750436264420x989591292213482400,,,,,,true,main_list,,,,,impression
ajs-next-1761455499450-ae878fc4-9cb1-4645-828f-e6dd66566a09,,,2025-10-26 05:11:39.450000+00:00,8f8c5e5d-00b7-402f-b181-75705e250d56,Other,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Construction&category=,,,,,,,,,,,,,main_search,,Construction,,Ave Maria,search
