category,originalTimestamp,messageId,name,userId,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,search_text,button_name,city,parish,traits,event_type
profile,2026-04-29 03:33:45.999000+00:00,ajs-next-1777433625999-cc57f8f7-2d90-4e36-98e5-ec8a51da6ae5,business_profile,,7bbd8497-8bea-4970-8f64-8e14692745b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",/business_profile/beauty-by-zoie-1769635123521x385801932800474700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/beauty-by-zoie-1769635123521x385801932800474700,,,,/business_profile/beauty-by-zoie-1769635123521x385801932800474700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/beauty-by-zoie-1769635123521x385801932800474700,profile,business_profile,1769635123521x385801932800474700,,,,,,,,page
,2026-04-29 03:34:26.877000+00:00,ajs-next-1777433666877-b0324763-b9be-479e-86ac-43b992e5b48e,,,7bbd8497-8bea-4970-8f64-8e14692745b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,"1749173974503x736079030141835600, 1777052217878x935579896985562900, 1745528732739x896561533370513300, 1744740154739x566945822952470660, 1753909381745x872991521395046100, 1762957766158x632118084948257900, 1776102250538x198432379819539760, 1749057953945x756346430245684600, 1751224250248x539537516841198200, 1747185390251x665604546429507900, 1764781838221x716772635359430500, 1746765568691x979794717919274100, 1761930377989x951815782791809400, 1761762460002x434978052003146300, 1764893879099x465248075524681500, 1746631267951x741803061642879500, 1771433486472x495156137805681660, 1747420152884x437771544876149700, 1772482882558x843076024552954900, 1746938798847x931997689495082400, 1744157592334x292550965261606100, 1747415704843x665338483592092500",,false,,,,,,impression
,2026-04-29 03:32:29.845000+00:00,ajs-next-1777433549845-5b2028e7-cd44-49b8-929b-3c0bd046b352,,,7bbd8497-8bea-4970-8f64-8e14692745b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,main_list,true,,,,,,impression
Other,2026-04-29 03:33:38.594000+00:00,ajs-next-1777433618594-69b8929b-3c0b-4046-b352-09f2898b2a5c,,,7bbd8497-8bea-4970-8f64-8e14692745b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,main_search,,Hair,,,,,search
,2026-04-29 03:33:39.839000+00:00,ajs-next-1777433619839-b35209f2-898b-4a5c-9674-414e11c7bb18,,,7bbd8497-8bea-4970-8f64-8e14692745b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=Other,,,,,,,,,,,1769635123521x385801932800474700,,false,,,,,,impression
,2026-04-29 03:34:24.994000+00:00,ajs-next-1777433664994-ad650b7f-e5ce-416c-b032-4763b9bed79e,,,7bbd8497-8bea-4970-8f64-8e14692745b4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hair&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hair&category=Other,,,,,,,,,,,1769635123521x385801932800474700,,false,,,,,,impression
how_it_works,2026-04-29 04:42:21.462000+00:00,ajs-next-1777437741462-d63362cc-de8c-4f55-8125-303061c71c46,how_it_works,,3362ccde-8c9f-4581-a530-3061c71c46b9,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777382095192x664876020349024500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777382095192x664876020349024500,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777382095192x664876020349024500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777382095192x664876020349024500,how_it_works,how_it_works,,,,,,,,,page
about_us,2026-04-29 04:46:33.374000+00:00,ajs-next-1777437993374-85765369-e057-4c2b-9bce-1b5d05e80d92,about_us,,765369e0-571c-4b9b-8e1b-5d05e80d9283,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777392317109x668877830904923700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777392317109x668877830904923700,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777392317109x668877830904923700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777392317109x668877830904923700,about_us,about_us,,,,,,,,,page
about_us,2026-04-29 05:47:16.688000+00:00,ajs-next-1777441636688-4121022a-6830-4014-b611-eaedf1afae5c,about_us,,21022a68-3080-4436-91ea-edf1afae5cc2,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777431968792x587534451916341200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777431968792x587534451916341200,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777431968792x587534451916341200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777431968792x587534451916341200,about_us,about_us,,,,,,,,,page
about_us,2026-04-29 06:19:48.116000+00:00,ajs-next-1777443588116-df211157-04f2-4d51-861c-4c0a5ed31652,about_us,,21115704-f24d-4186-9c4c-0a5ed316525f,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777391695724x245700185135084200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777391695724x245700185135084200,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777391695724x245700185135084200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777391695724x245700185135084200,about_us,about_us,,,,,,,,,page
about_us,2026-04-29 07:39:07.523000+00:00,ajs-next-1777448347523-a38caa35-e11b-4e0a-867d-f541527def7d,about_us,,8caa35e1-1b6e-4ac6-bdf5-41527def7dd3,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777417801776x391394303018799440,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777417801776x391394303018799440,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777417801776x391394303018799440,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777417801776x391394303018799440,about_us,about_us,,,,,,,,,page
about_us,2026-04-29 07:45:33.513000+00:00,ajs-next-1777448733513-d4381d2e-509e-44bd-9c6d-ffcae520285d,about_us,,381d2e50-9ea4-4d1c-adff-cae520285d98,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777412312792x849377024908369900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777412312792x849377024908369900,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777412312792x849377024908369900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777412312792x849377024908369900,about_us,about_us,,,,,,,,,page
about_us,2026-04-29 08:09:36.224000+00:00,ajs-next-1777450176224-9e807703-a13f-4a6b-a2de-fc37e559bec3,about_us,,807703a1-3ffa-4ba2-9efc-37e559bec3f3,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777432584520x711355236835327500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777432584520x711355236835327500,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777432584520x711355236835327500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777432584520x711355236835327500,about_us,about_us,,,,,,,,,page
how_it_works,2026-04-29 08:57:59.871000+00:00,ajs-next-1777453079871-9631f280-c5be-4584-93c9-0abc75e6f475,how_it_works,,31f280c5-bef5-4413-890a-bc75e6f475e0,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777437739120x282573720245734340,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777437739120x282573720245734340,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777437739120x282573720245734340,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777437739120x282573720245734340,how_it_works,how_it_works,,,,,,,,,page
about_us,2026-04-29 10:35:22.503000+00:00,ajs-next-1777458922503-9a876d1a-1ade-44ca-a6df-da1a5a721d2d,about_us,,876d1a1a-de04-4a66-9fda-1a5a721d2df7,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777437739120x282573720245734340,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777437739120x282573720245734340,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777437739120x282573720245734340,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777437739120x282573720245734340,about_us,about_us,,,,,,,,,page
how_it_works,2026-04-29 12:23:01.540000+00:00,ajs-next-1777465381540-211d2a3e-01e5-46c3-be82-a7fd3bea57a4,how_it_works,,1d2a3e01-e5f6-437e-82a7-fd3bea57a48b,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777431968792x587534451916341200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777431968792x587534451916341200,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777431968792x587534451916341200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777431968792x587534451916341200,how_it_works,how_it_works,,,,,,,,,page
how_it_works,2026-04-29 14:09:48.978000+00:00,ajs-next-1777471788978-4cf686cc-0e5d-43ef-90bf-45b0a0eb5b17,how_it_works,,f686cc0e-5d13-4f90-bf45-b0a0eb5b17e8,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777465378640x116405138819266620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777465378640x116405138819266620,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777465378640x116405138819266620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777465378640x116405138819266620,how_it_works,how_it_works,,,,,,,,,page
about_us,2026-04-29 15:11:45.563000+00:00,ajs-next-1777475505563-a6e552ef-9853-427c-bd19-8acfc9e653f3,about_us,,e552ef98-53d2-4cfd-998a-cfc9e653f365,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777465378640x116405138819266620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777465378640x116405138819266620,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777465378640x116405138819266620,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777465378640x116405138819266620,about_us,about_us,,,,,,,,,page
,2026-04-29 16:04:02.027000+00:00,ajs-next-1777478642027-1f9a64a7-4416-419e-8137-c28d312e1eb4,,,83d61f9a-64a7-4416-919e-4137c28d312e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1753374338412x209529915103450200",,true,,,,,,impression
index,2026-04-29 16:01:07.444000+00:00,ajs-next-1777478467444-c9bf4f7b-6ea2-4c11-a38a-d8dc5720e0a8,index,,bf4f7b6e-a25c-41e3-8ad8-dc5720e0a8ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:01:58.755000+00:00,ajs-next-1777478518755-929c17a2-847b-4cc6-997b-ff93d7f37e60,,,2c196423-929c-47a2-847b-9cc6d97bff93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1771436045389x658317953644361100",,true,,,,,,impression
index,2026-04-29 16:08:33.273000+00:00,ajs-next-1777478913273-89c2cb77-0413-4f72-8158-0735d6822500,index,,c2cb7704-131f-4201-9807-35d6822500ef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:12:22.242000+00:00,ajs-next-1777479142242-069134c9-32d1-4c8d-87e1-fc9d6d503561,,,4464c041-724b-4199-a3cc-4ea8f6858f8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744335958024x226211831616957250",,true,,,,,,impression
index,2026-04-29 16:01:58.433000+00:00,ajs-next-1777478518433-0d2c1964-2392-4c17-a284-7b9cc6d97bff,index,,2c196423-929c-47a2-847b-9cc6d97bff93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:02:13.225000+00:00,ajs-next-1777478533225-409da57c-17b5-45e6-b1ff-e65fa7f8f8c6,,,7891409d-a57c-47b5-95e6-b1ffe65fa7f8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1752717497153x537286585580736960",,true,,,,,,impression
index,2026-04-29 16:03:44.552000+00:00,ajs-next-1777478624552-7c0c2075-fca6-4739-8fe0-48e515cfdbc8,index,,0c2075fc-a6d7-490f-a048-e515cfdbc8c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:04:05.386000+00:00,ajs-next-1777478645386-fce255fc-c765-472c-afda-776e628a2c00,,,3fbffce2-55fc-4765-a72c-efda776e628a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1751744301621x758526182685981300, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,true,,,,,,impression
,2026-04-29 16:07:56.044000+00:00,ajs-next-1777478876044-871045ca-c365-45bd-ae65-2209720a4db9,,,421c8710-45ca-4365-95bd-6e652209720a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.7339.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1751744301621x758526182685981300, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753374338412x209529915103450200",,true,,,,,,impression
profile,2026-04-29 16:03:50.043000+00:00,ajs-next-1777478630043-4f1423b6-962c-4514-8f19-3fdd1bc86476,business_profile,,3a14bb71-3654-4e6a-8875-74ff7d6c7c5b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,,page
,2026-04-29 16:00:49.136000+00:00,ajs-next-1777478449136-98811907-4e73-4136-94a1-595a739e42a1,,,754018e4-9881-4907-8e73-913694a1595a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1750436264420x989591292213482400",,true,,,,,,impression
,2026-04-29 16:03:50.818000+00:00,ajs-next-1777478630818-570fd9f2-6d2e-42ce-83b0-15d8b8915119,,,33c1570f-d9f2-4d2e-b2ce-43b015d8b891,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753374338412x209529915103450200",,true,,,,,,impression
,2026-04-29 16:02:13.517000+00:00,ajs-next-1777478533517-a57c17b5-d5e6-41ff-a65f-a7f8f8c6ebea,,,7891409d-a57c-47b5-95e6-b1ffe65fa7f8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1752717497153x537286585580736960",,true,,,,,,impression
,2026-04-29 16:02:13.561000+00:00,ajs-next-1777478533561-e3aa4ae0-4614-4aea-aa10-2c0eff16d0cb,,,1c9c99f4-20d8-4832-9759-3f2bbe3318b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1771436045389x658317953644361100, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1751744301621x758526182685981300, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200",,true,,,,,,impression
index,2026-04-29 16:01:22.401000+00:00,ajs-next-1777478482401-97b502fa-ebc6-471c-bf23-90ae263da2c7,index,,b502faeb-c627-4c3f-a390-ae263da2c760,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,2026-04-29 16:02:22.967000+00:00,ajs-next-1777478542967-17c1baff-c3cf-46e1-a685-e8a6240774d3,,,af6f17c1-baff-43cf-b6e1-e685e8a62407,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,"1753374338412x209529915103450200, 1751744301621x758526182685981300, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,true,,,,,,impression
profile,2026-04-29 16:02:13.226000+00:00,ajs-next-1777478533226-971c9c99-f420-4898-b257-593f2bbe3318,business_profile,,1c9c99f4-20d8-4832-9759-3f2bbe3318b7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,1744335958024x226211831616957250,,,,,,,,page
