anonymousId,userId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,location,city,search_text,parish,button_name,event_type
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:53:28.626000+00:00,ajs-next-1784476408626-f10e9037-56d3-4c9a-b9c5-60c6a0cbee11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,"1770152894907x464897480736850900, 1753135741395x558904608479141570, 1757369121056x350487849823425600, 1763672237927x725969385673238800, 1771003581692x955050931630977700, 1771436045389x658317953644361100, 1746635677548x343522492232585660, 1750785338983x949958887494882000, 1764963280733x431041418968701760, 1768584016102x834619843946063900, 1775244057768x699511577684581800, 1765991015203x350068785849064760, 1758312173588x895819358343598700, 1776360466250x658348247885801300, 1761762406893x958878656538368500, 1744391553368x301043576290850300, 1777405836126x277715594249416060, 1746827109704x963221719337950200, 1750784029587x963255839088365200, 1779207002005x542183775914824900, 1753982403438x535213824960417500, 1744134674881x127285411168640110, 1766011883106x917993758751800300, 1761919898226x928695665795906700, 1760458225389x690604949380638100",false,,,,,,,,,,,,,,,impression
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:43.283000+00:00,ajs-next-1784476483283-e2d6dfb2-5491-41b8-9af0-6588b8768303,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1748581534531x956271769254002200,,profile,business_profile,/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:27.087000+00:00,ajs-next-1784476467087-903756d3-ec9a-49c5-a0c6-a0cbee11df6b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,,,,,,,,,,,,,,,,search,button_click
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:53:36.771000+00:00,ajs-next-1784476416771-74566bd7-01c4-43eb-8fbf-2588c4604323,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/heartland-connect-1770152894907x464897480736850900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/heartland-connect-1770152894907x464897480736850900,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1770152894907x464897480736850900,,profile,business_profile,/business_profile/heartland-connect-1770152894907x464897480736850900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/heartland-connect-1770152894907x464897480736850900,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:55:36.690000+00:00,ajs-next-1784476536690-9e957886-ef65-4f13-ab61-daa7b0bb1c94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/virtueworks-llc-1777921226784x512595595894430850,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/virtueworks-llc-1777921226784x512595595894430850,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1777921226784x512595595894430850,,profile,business_profile,/business_profile/virtueworks-llc-1777921226784x512595595894430850,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/virtueworks-llc-1777921226784x512595595894430850,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:28.050000+00:00,ajs-next-1784476468050-79c560c6-a0cb-4e11-9f6b-f81b8c74e0fa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,,true,,,,,,,,,,sidebar,,,,,impression
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:52:00.954000+00:00,ajs-next-1784476320954-e3c9a33b-3501-464f-ad54-8de11a3c853c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,,,search,search,/search,,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:21.783000+00:00,ajs-next-1784476461783-603439db-9e10-4c11-bd2f-3f45c134316e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/todah-philanthropic-services-1761919898226x928695665795906700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services-1761919898226x928695665795906700,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1761919898226x928695665795906700,,profile,business_profile,/business_profile/todah-philanthropic-services-1761919898226x928695665795906700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/todah-philanthropic-services-1761919898226x928695665795906700,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:53:28.011000+00:00,ajs-next-1784476408011-c5d0a01c-f10e-4037-96d3-ec9a79c560c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,,true,,,,,,,,,,sidebar,,,,,impression
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:27.392000+00:00,ajs-next-1784476467392-56d3ec9a-79c5-40c6-a0cb-ee11df6bf81b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,,,Other,,,,,,,,,main_search,,,,,search
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:53:55.844000+00:00,ajs-next-1784476435844-2bddccad-0b9d-4be8-84b5-4d685a1359d1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/asset-protection-services-of-colorado-1750785338983x949958887494882000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/asset-protection-services-of-colorado-1750785338983x949958887494882000,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1750785338983x949958887494882000,,profile,business_profile,/business_profile/asset-protection-services-of-colorado-1750785338983x949958887494882000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/asset-protection-services-of-colorado-1750785338983x949958887494882000,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:28.359000+00:00,ajs-next-1784476468359-60c6a0cb-ee11-4f6b-b81b-8c74e0fae56b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1781830336957x808577548450478500,true,,,,,,,,,,main_list,,,,,impression
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:55:01.456000+00:00,ajs-next-1784476501457-f3943229-d6cd-4480-884f-0b0b440af0a8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/lindenwood-llc-1747170561218x640297169073643000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/lindenwood-llc-1747170561218x640297169073643000,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1747170561218x640297169073643000,,profile,business_profile,/business_profile/lindenwood-llc-1747170561218x640297169073643000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/lindenwood-llc-1747170561218x640297169073643000,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:54:28.665000+00:00,ajs-next-1784476468665-a0cbee11-df6b-481b-8c74-e0fae56b36ae,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/search,,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,"1778185404695x597979725335827200, 1748389292320x918627677903932400, 1744907031541x119079844893356540, 1764711530894x480989914892320700, 1745597587022x519433479989605000, 1747165674437x491901038958021200, 1748581534531x956271769254002200, 1751402056748x637551618886434600, 1751744301621x758526182685981300, 1749068120323x412920063824988600, 1763509156539x144450665564595840, 1744319857648x144922844539837200, 1762364811793x796217509980630800, 1779898672007x583448227567234600, 1776210729408x448410210135887360, 1770755356265x111382421474427680, 1764342295066x618134664283571500, 1753985929691x853149258569598100, 1779223019066x495549806274790700, 1752687366861x422755081931784260, 1781830336957x808577548450478500, 1744743906400x631087870982087000, 1747170561218x640297169073643000, 1754941249648x796792188496967000, 1748365021326x105262688542451250, 1758147388607x898014240790697700, 1774573166178x561429420668618400, 1757720364741x595714121363069200, 1754949567759x639105313824555300, 1749580724532x760028975589297300, 1757355028996x505189727810192200, 1771538218470x758525499484679000, 1747184079669x994211808429350800, 1763305551668x997299018011994600, 1746467711533x453074785848415400, 1771545376609x752763268373144000, 1750423781412x480534435350699700, 1761044854709x307607562836745150, 1766070455303x639821695383855700, 1777042895042x187867473484191420, 1781791909727x427924501831676600, 1746843461447x686795565273950000, 1783603380895x646194509208660700, 1744282156200x727555159743162000, 1769719058268x843927058977011000, 1758568877707x715638242996164100, 1750783679107x801419812763124500, 1744736810207x919925185055488400, 1762889659042x996969350831174300, 1755271286521x378031808974615550, 1762271200864x775090106640580500, 1744737250347x219277345743008400, 1750784475796x702583457937545900, 1768844277981x664142917381285000, 1783629215270x470942340385689600, 1745533127765x291393362647413700, 1744260813114x505427712482621440, 1758120880051x675194275556497400, 1747221865162x703532834449508000, 1747163465846x476237095610093000, 1777921226784x512595595894430850, 1746548006831x128230088489826860, 1763569204895x378265538177280400, 1753465897836x101289632151690960, 1769635123521x385801932800474700, 1765001972595x338020444395840100, 1771021914207x198452557005754900, 1752182630575x854371423894944000, 1768427614253x929508274229176300, 1760118921086x941497076227920600",false,,,,,,,,,,,,,,,impression
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 15:53:51.220000+00:00,ajs-next-1784476431220-03362d90-f80b-45a0-a023-93a64fa185fe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/solvida-development-group-1771003581692x955050931630977700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solvida-development-group-1771003581692x955050931630977700,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1771003581692x955050931630977700,,profile,business_profile,/business_profile/solvida-development-group-1771003581692x955050931630977700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solvida-development-group-1771003581692x955050931630977700,profile,business_profile,,,,,,page
ac09b7e1-0d81-4ffb-9f8b-da22572b7a79,,2026-07-19 16:01:13.730000+00:00,ajs-next-1784476873730-1b5a0a24-6ab8-4b84-947f-7c602b5326a9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",/business_profile/missio-dei-catholic-1755271286521x378031808974615550,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/missio-dei-catholic-1755271286521x378031808974615550,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",False,macOS,1755271286521x378031808974615550,,,,,,,,,,,,,,,visit_website,button_click
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:20.585000+00:00,ajs-next-1784488460585-9d1b92a9-b2e9-40dd-b5ed-c52ba60b944c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,,,,,,,,,,,,,,search,button_click
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:07.329000+00:00,ajs-next-1784488447329-2c0133f8-19ba-459d-9b92-a9b2e9e0dd75,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:24.179000+00:00,ajs-next-1784488464179-1462ba50-7344-4976-9d53-6f41147df265,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,search,search,,,,,,page
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:24.486000+00:00,ajs-next-1784488464486-7344c976-5d53-4f41-947d-f265afb8ae6c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,true,,,,,,,,,,sidebar,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:24.351000+00:00,ajs-next-1784488464351-ba507344-c976-4d53-af41-147df265afb8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,true,,,,,,,,,,sidebar,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:07.402000+00:00,ajs-next-1784488447403-f819baa5-9d1b-42a9-b2e9-e0dd75edc52b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,"1753374338412x209529915103450200, 1744643921578x315333816253624100, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:24.661000+00:00,ajs-next-1784488464661-c9765d53-6f41-447d-b265-afb8ae6c807a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,1770943484557x164806709481949200,true,,,,,,,,,,main_list,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:25.184000+00:00,ajs-next-1784488465184-6f41147d-f265-4fb8-ae6c-807ad5d28257,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,"1763255155587x707008769292458900, 1749742920378x965836759111504900, 1747398900475x598159844147748100, 1755533063776x956164571796881400, 1759930025997x126109694575208930, 1744398484109x785674167096991400, 1759153763139x433792388290277000, 1763408145585x201322720695875870, 1754927931120x470668069008822300, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1745273541628x945470626229355500, 1755621956288x571897163769246900, 1747216018889x770977089491677400, 1744751205492x235134337285239230, 1747864432460x772931238395911000, 1775058462201x523059865418210800, 1768581853937x610498789092930300, 1746855895334x711816173120128000, 1747848709032x210920410073364830, 1751319669665x621437589169731200, 1744579851707x640487742075829500, 1776552489781x780158200693874000, 1754505203290x671062062407191900, 1777042863057x294476376362385400, 1753911193017x504194995643152640, 1750783674403x491887953737125700, 1759423986281x805514757919405700, 1744748222708x779656090283929300, 1750436264420x989591292213482400, 1763148950401x545361905340972600",false,,,,,,,,,,,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:15:51.321000+00:00,ajs-next-1784488551321-1f3b06b3-ebd0-4a5f-ad6b-92bafcbe669c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,1754927931120x470668069008822300,,profile,business_profile,/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/tony-capra-plumbing-and-heating-1754927931120x470668069008822300,profile,business_profile,,,,,,page
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:20.896000+00:00,ajs-next-1784488460896-92a9b2e9-e0dd-45ed-852b-a60b944c5ad9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,,,Home Services,,,,,,,,,,,,,,search
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:25.425000+00:00,ajs-next-1784488465425-147df265-afb8-4e6c-807a-d5d282578cef,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,"1763255155587x707008769292458900, 1749742920378x965836759111504900, 1747398900475x598159844147748100, 1755533063776x956164571796881400, 1759930025997x126109694575208930, 1744398484109x785674167096991400, 1759153763139x433792388290277000, 1763408145585x201322720695875870, 1754927931120x470668069008822300, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1745273541628x945470626229355500, 1755621956288x571897163769246900, 1747216018889x770977089491677400, 1744751205492x235134337285239230, 1747864432460x772931238395911000, 1775058462201x523059865418210800, 1768581853937x610498789092930300, 1746855895334x711816173120128000, 1747848709032x210920410073364830, 1751319669665x621437589169731200, 1744579851707x640487742075829500, 1776552489781x780158200693874000, 1754505203290x671062062407191900, 1777042863057x294476376362385400, 1753911193017x504194995643152640, 1750783674403x491887953737125700, 1759423986281x805514757919405700, 1744748222708x779656090283929300, 1750436264420x989591292213482400, 1763148950401x545361905340972600",false,,,,,,,,,,,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:07.653000+00:00,ajs-next-1784488447653-baa59d1b-92a9-42e9-a0dd-75edc52ba60b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,"1753374338412x209529915103450200, 1744643921578x315333816253624100, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1781830336957x808577548450478500, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
0133f819-baa5-4d1b-92a9-b2e9e0dd75ed,,2026-07-19 19:14:25.116000+00:00,ajs-next-1784488465116-5d536f41-147d-4265-afb8-ae6c807ad5d2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Home%20Services,"[{'brand': 'Not;A=Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '150'}, {'brand': 'Google Chrome', 'version': '150'}]",True,Android,1770943484557x164806709481949200,true,,,,,,,,,,main_list,,,,,impression
