name,userId,originalTimestamp,anonymousId,category,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,city,search_text,location,parish,button_name,properties,traits,email,input_value,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,1770755356265x111382421474427680,2026-02-10 20:36:43.574000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755803574-a202acd2-1c68-4546-8e8e-43a00512a0ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=evan&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=evan&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,,2026-02-10 20:29:18.437000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755358437-a8495a7f-4493-42d6-b20d-7d9c05c18752,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200",,,true,,,,,,,,,,,,,,,,,,,,,impression
index,1770755356265x111382421474427680,2026-02-10 20:37:05.378000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,index,ajs-next-1770755825378-f1b4511d-31fd-4b8b-b7f0-20edeecf610e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
,,2026-02-10 20:29:19.022000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755359022-5a7f4493-32d6-420d-bd9c-05c18752487b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'business_id': '1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200', 'sponsored_listing': 'true'}",,,,,,,,,,,,,,,impression
,1770755356265x111382421474427680,2026-02-10 20:33:04.670000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755584670-3af85d36-d283-4e13-925e-fac0ab9b4caf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com'}",,,,,,,,,,,,,,identify
,1770755356265x111382421474427680,2026-02-10 20:36:27.117000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755787117-3be6c7f5-d6b3-462d-846e-228e8e438763,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/evan-collyer---auto-brokerconsultant,https://coloradocatholicbusinessdirectory.com/,,Evan Collyer Auto Broker/Consultant | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'button_name': 'logo', 'location': 'navbar'}",,,,,,,,,,,,,,,button_click
,,2026-02-10 20:43:53.343000+00:00,578bdc3e-5d9c-42a8-ad3c-e9635c01e469,,ajs-next-1770756233343-2fa0ef7e-ad56-40a8-972b-81eb957e8dc8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'business_id': '1744579851707x640487742075829500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200', 'sponsored_listing': 'true'}",,,,,,,,,,,,,,,impression
,1770755356265x111382421474427680,2026-02-10 20:33:20.591000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755600591-7ffbc091-0aed-4411-9089-ec6de9e4408f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,,,,,9707449820,5,phone,,,,,,,,,,input_changed
,1770755356265x111382421474427680,2026-02-10 20:36:00.183000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755760183-dcf25d8b-74bf-4ec8-b8da-b8c7a9203ece,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,faith,,,,,,,,,,,,,,,,button_click
,1770755356265x111382421474427680,2026-02-10 20:36:41.363000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755801363-47da5379-eff9-448b-953e-dd9d0eae80f6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,button_click
,1770755356265x111382421474427680,2026-02-10 20:36:32.859000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755792860-c3310971-47da-4379-aff9-e48b953edd9d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'business_id': '1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1744335958024x226211831616957250', 'sponsored_listing': 'true'}",,,,,,,,,,,,,,,impression
,1770755356265x111382421474427680,2026-02-10 20:37:02.081000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755822081-8fbaae9b-5a56-4fa1-985e-2cc6ac95aec2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/evan-collyer---auto-brokerconsultant,https://coloradocatholicbusinessdirectory.com/,,Evan Collyer Auto Broker/Consultant | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,1770755356265x111382421474427680,2026-02-10 20:33:30.575000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755610575-0aedc411-9089-4c6d-a9e4-408fdcf25d8b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,,,,,Our Lady of Loreto,7,parish,,,,,,,,,,input_changed
,,2026-02-10 20:29:31.032000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755371032-449332d6-b20d-4d9c-85c1-8752487b1929,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,navbar,,list_your_business,,,,,,,,,,,,,,,,button_click
,,2026-02-10 20:30:03.981000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755403981-af96a004-cbe0-46b3-be0d-021fcfc564d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,button_click
,1770755356265x111382421474427680,2026-02-10 20:36:44.566000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755804566-4e8e43a0-0512-40ac-90e1-7c795822296e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=evan&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=evan&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1754927931120x470668069008822300, 1770755356265x111382421474427680",,,false,,,,,,,,,,,,,,,,,,,,,impression
,1770755356265x111382421474427680,2026-02-10 20:37:00.226000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755820226-43a00512-a0ac-40e1-bc79-5822296ed0c6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=evan&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=evan&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,false,,,,,more_info_text,,,,,,,,,,,,,,,,button_click
,,2026-02-10 20:30:06.570000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755406570-8f66f4d4-7232-4c98-ac61-bd2409a20233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,,impression
,1770755356265x111382421474427680,2026-02-10 20:37:04.200000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755824200-5a568fa1-d85e-4cc6-ac95-aec2b29b7988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/evan-collyer---auto-brokerconsultant,https://coloradocatholicbusinessdirectory.com/,,Evan Collyer Auto Broker/Consultant | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,navbar,,logo,,,,,,,,,,,,,,,,button_click
,1770755356265x111382421474427680,2026-02-10 20:33:26.202000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755606202-c0910aed-c411-4089-ac6d-e9e4408fdcf2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,"{'input_value': 'www.jfrcars.com', 'business_id': '1770755356265x111382421474427680', 'input_num': '6', 'input_name': 'website'}",,,,,,,,,,,,,,,input_changed
,1770755356265x111382421474427680,2026-02-10 20:36:28.587000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755788587-6c66477f-a428-46a6-bd80-241184d1bd90,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,,2026-02-10 21:22:02.105000+00:00,3f684eb9-381b-4c27-82d7-3ff5f5518f67,,ajs-next-1770758522105-b814736a-e571-4399-b8e3-74db7330a817,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,"{'business_id': '1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1750436264420x989591292213482400', 'sponsored_listing': 'true'}",,,,,,,,,,,,,,,impression
search,,2026-02-10 20:30:06.260000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,search,ajs-next-1770755406260-ebe28f66-f4d4-4232-9c98-2c61bd2409a2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,search,search,,,,,,,,,,,,,,,,,,,,,,page
,1770755356265x111382421474427680,2026-02-10 20:36:43.879000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755803879-1c682546-4e8e-43a0-8512-a0ac90e17c79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=evan&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=evan&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,,impression
,1770755356265x111382421474427680,2026-02-10 20:33:45.780000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755625781-9089ec6d-e9e4-408f-9cf2-5d8b74bfcec8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,,,,,Automotive Sales ,9,sub_category,,,,,,,,,,input_changed
business_profile,1770755356265x111382421474427680,2026-02-10 20:36:03.016000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,profile,ajs-next-1770755763016-95452bcd-3be6-47f5-96b3-162d846e228e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/evan-collyer---auto-brokerconsultant,https://coloradocatholicbusinessdirectory.com/,,Evan Collyer Auto Broker/Consultant | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/business_profile/evan-collyer---auto-brokerconsultant,https://coloradocatholicbusinessdirectory.com/,,Evan Collyer Auto Broker/Consultant | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/evan-collyer---auto-brokerconsultant,1770755356265x111382421474427680,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
index,1770755356265x111382421474427680,2026-02-10 20:36:28.606000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,index,ajs-next-1770755788606-477fa428-86a6-4d80-a411-84d1bd90d4c5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
,1770755356265x111382421474427680,2026-02-10 20:37:05.366000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755825366-696ff1b4-511d-41fd-bb8b-77f020edeecf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,,,"{'business_id': '1770755356265x111382421474427680', 'email': 'ecollyer@jfrcars.com', 'is_logged_in': True}",,,,,,,,,,,,,,identify
,1770755356265x111382421474427680,2026-02-10 20:36:01.084000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755761084-5d8b74bf-cec8-48da-b8c7-a9203eceede8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,Our Lady of Loreto,,,,ecollyer@jfrcars.com,,,,,Automotive Sales,"I help clients acquire new or used vehicles for personal and business use without ever having to go to a dealership.  Any make or model and any form of purchase, lease, or finance. ",ecollyer@jfrcars.com,Evan Collyer   Auto Broker/Consultant,Other,9707449820,Automotive Sales ,www.jfrcars.com,db_update
,1770755356265x111382421474427680,2026-02-10 20:35:54.914000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755754914-e9e4408f-dcf2-4d8b-b4bf-cec838dab8c7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,,,,,"I help clients acquire new or used vehicles for personal and business use without ever having to go to a dealership.  Any make or model and any form of purchase, lease, or finance. ",11,description,,,,,,,,,,input_changed
,1770755356265x111382421474427680,2026-02-10 20:35:54.966000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755754966-408fdcf2-5d8b-44bf-8ec8-38dab8c7a920,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1770755356265x111382421474427680,,,,,,,,save,,,,,,,,,,,,,,,,button_click
,1770755356265x111382421474427680,2026-02-10 20:37:06.086000+00:00,7b9ca849-5a7f-4493-b2d6-b20d7d9c05c1,,ajs-next-1770755826086-511d31fd-fb8b-47f0-a0ed-eecf610eb1d5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200",,,true,,,,,,,,,,,,,,,,,,,,,impression
index,,2026-02-10 21:22:01.314000+00:00,3f684eb9-381b-4c27-82d7-3ff5f5518f67,index,ajs-next-1770758521314-9ebc665c-b814-436a-a571-e399b8e374db,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
