originalTimestamp,anonymousId,messageId,userId,category,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,search_text,button_name,location,city,parish,event_type
2026-06-16 21:41:48.452000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646108452-ead58c06-4632-4d07-8799-850cf8d3c5d7,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1772982809798x739419868972941400, 1743549178851x847080663521240200, 1751749348389x952656707958261400",false,,,,,,impression
2026-06-16 21:40:17.332000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646017332-d11bf241-b49c-4ad2-9f26-090e4c2343b9,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:37:49.140000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645869140-f0824dca-79f7-4fc5-b74d-e1d162540e17,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960",true,,,,,,impression
2026-06-16 21:39:06.754000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645946754-5d413623-369d-4e1a-8db9-b5de583ae986,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,search,,,,button_click
2026-06-16 21:39:43.394000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645983394-5e78a04e-4ba8-455c-a9cb-4ddd7fcf96e3,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1762364811793x796217509980630800, 1774573166178x561429420668618400, 1749580724532x760028975589297300, 1750784475796x702583457937545900, 1750423781412x480534435350699700, 1769719058268x843927058977011000, 1754949567759x639105313824555300, 1763509156539x144450665564595840, 1771538218470x758525499484679000, 1762889659042x996969350831174300, 1763569204895x378265538177280400, 1751744301621x758526182685981300, 1768844277981x664142917381285000, 1770755356265x111382421474427680, 1779223019066x495549806274790700, 1755271286521x378031808974615550, 1754941249648x796792188496967000, 1746467711533x453074785848415400, 1779898672007x583448227567234600, 1744743906400x631087870982087000, 1747170561218x640297169073643000, 1776210729408x448410210135887360, 1757720364741x595714121363069200, 1749068120323x412920063824988600, 1766070455303x639821695383855700, 1752687366861x422755081931784260, 1744737250347x219277345743008400, 1744319857648x144922844539837200, 1744736810207x919925185055488400, 1747184079669x994211808429350800, 1752182630575x854371423894944000, 1747165674437x491901038958021200, 1744260813114x505427712482621440, 1748581534531x956271769254002200, 1771545376609x752763268373144000, 1757355028996x505189727810192200, 1777921226784x512595595894430850, 1747221865162x703532834449508000, 1778185404695x597979725335827200, 1764711530894x480989914892320700, 1744282156200x727555159743162000, 1745533127765x291393362647413700, 1746548006831x128230088489826860, 1762271200864x775090106640580500, 1750783679107x801419812763124500, 1748365021326x105262688542451250, 1764342295066x618134664283571500, 1745597587022x519433479989605000, 1753985929691x853149258569598100, 1769635123521x385801932800474700, 1751402056748x637551618886434600, 1765001972595x338020444395840100, 1758120880051x675194275556497400, 1758147388607x898014240790697700, 1771021914207x198452557005754900, 1760118921086x941497076227920600, 1763305551668x997299018011994600, 1768427614253x929508274229176300, 1777042895042x187867473484191420, 1748389292320x918627677903932400, 1744907031541x119079844893356540, 1761044854709x307607562836745150, 1746843461447x686795565273950000, 1758568877707x715638242996164100, 1753465897836x101289632151690960, 1747163465846x476237095610093000",false,,,,,,impression
2026-06-16 21:40:05.075000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646005075-a28e1fea-2d8b-4e7d-895d-f4738e36b17f,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:40:05.693000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646005693-2d8b4e7d-495d-4473-8e36-b17f46df4a72,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1766070455303x639821695383855700, 1744319857648x144922844539837200, 1748581534531x956271769254002200, 1750784475796x702583457937545900, 1744282156200x727555159743162000, 1769719058268x843927058977011000, 1752182630575x854371423894944000, 1751744301621x758526182685981300, 1747221865162x703532834449508000, 1757355028996x505189727810192200, 1750423781412x480534435350699700, 1744743906400x631087870982087000, 1758120880051x675194275556497400, 1763305551668x997299018011994600, 1747165674437x491901038958021200, 1749068120323x412920063824988600, 1750783679107x801419812763124500, 1754949567759x639105313824555300, 1748389292320x918627677903932400, 1777042895042x187867473484191420, 1744260813114x505427712482621440, 1762271200864x775090106640580500, 1747170561218x640297169073643000, 1762364811793x796217509980630800, 1778185404695x597979725335827200, 1752687366861x422755081931784260, 1774573166178x561429420668618400, 1771538218470x758525499484679000, 1777921226784x512595595894430850, 1768844277981x664142917381285000, 1760118921086x941497076227920600, 1745597587022x519433479989605000, 1745533127765x291393362647413700, 1747163465846x476237095610093000, 1765001972595x338020444395840100, 1755271286521x378031808974615550, 1744737250347x219277345743008400, 1744736810207x919925185055488400, 1746843461447x686795565273950000, 1758568877707x715638242996164100, 1779223019066x495549806274790700, 1754941249648x796792188496967000, 1768427614253x929508274229176300, 1746548006831x128230088489826860, 1761044854709x307607562836745150, 1779898672007x583448227567234600, 1749580724532x760028975589297300, 1771021914207x198452557005754900, 1770755356265x111382421474427680, 1771545376609x752763268373144000, 1763569204895x378265538177280400, 1744907031541x119079844893356540, 1764711530894x480989914892320700, 1757720364741x595714121363069200, 1763509156539x144450665564595840, 1769635123521x385801932800474700, 1748365021326x105262688542451250, 1758147388607x898014240790697700, 1753465897836x101289632151690960, 1764342295066x618134664283571500, 1747184079669x994211808429350800, 1746467711533x453074785848415400, 1762889659042x996969350831174300, 1753985929691x853149258569598100, 1776210729408x448410210135887360, 1751402056748x637551618886434600",false,,,,,,impression
2026-06-16 21:38:25.442000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645905442-a270bd8b-0c47-467a-9d41-3623369d1e1a,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1753982403438x535213824960417500,true,,,main_list,,,impression
2026-06-16 21:39:12.771000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645952771-e98654ea-ce0e-4184-b4b4-3765503ea1bf,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,,,,main_search,,Nativity of Our Lord,search
2026-06-16 21:38:25.138000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645905138-3caba270-bd8b-4c47-a67a-5d413623369d,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:39:26.493000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645966493-0a94487b-b159-4467-b887-6654509e4eca,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1755621956288x571897163769246900, 1751224250248x539537516841198200, 1762364811793x796217509980630800, 1774573166178x561429420668618400, 1749580724532x760028975589297300, 1747864432460x772931238395911000, 1750784475796x702583457937545900, 1751749348389x952656707958261400, 1744398484109x785674167096991400, 1744643921578x315333816253624100, 1749173974503x736079030141835600, 1776373432940x530737443814194940, 1750423781412x480534435350699700, 1747594874125x270237571814453630, 1769719058268x843927058977011000, 1750784029587x963255839088365200, 1754949567759x639105313824555300, 1778678470875x691076180629588500, 1763509156539x144450665564595840, 1771538218470x758525499484679000, 1762957766158x632118084948257900, 1771517879190x523242735258870900, 1762889659042x996969350831174300, 1763569204895x378265538177280400, 1768238584049x399775147114029200, 1751744301621x758526182685981300, 1768844277981x664142917381285000, 1770755356265x111382421474427680, 1757438153395x416809556103947500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1779223019066x495549806274790700, 1755271286521x378031808974615550, 1746635677548x343522492232585660, 1744740154739x566945822952470660, 1754941249648x796792188496967000, 1759153763139x433792388290277000, 1776552489781x780158200693874000, 1744134674881x127285411168640110, 1764893879099x465248075524681500, 1744391553368x301043576290850300, 1743547621069x279645472884266780, 1746467711533x453074785848415400, 1746631267951x741803061642879500, 1779898672007x583448227567234600, 1747848709032x210920410073364830, 1754927931120x470668069008822300, 1772982809798x739419868972941400, 1744743906400x631087870982087000, 1747170561218x640297169073643000, 1776102250538x198432379819539760, 1777042863057x294476376362385400, 1744397288473x909294892772270800, 1775058462201x523059865418210800, 1776210729408x448410210135887360, 1779207002005x542183775914824900, 1746827109704x963221719337950200, 1757720364741x595714121363069200, 1744760380914x558772773612561600, 1749068120323x412920063824988600, 1759930025997x126109694575208930, 1747827548541x313848517899538500, 1747185390251x665604546429507900, 1754084205128x675147807630683600, 1766070455303x639821695383855700, 1763255155587x707008769292458900, 1745273541628x945470626229355500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1758312173588x895819358343598700, 1752687366861x422755081931784260, 1744737250347x219277345743008400, 1761919898226x928695665795906700, 1757437593796x460281345015416640, 1776360466250x658348247885801300, 1744319857648x144922844539837200, 1750785338983x949958887494882000, 1744736810207x919925185055488400, 1771436045389x658317953644361100, 1771003581692x955050931630977700, 1776360294100x840938158936498600, 1747184079669x994211808429350800, 1752182630575x854371423894944000, 1744175271939x575064790204550460, 1746765568691x979794717919274100, 1747165674437x491901038958021200, 1744260813114x505427712482621440, 1748581534531x956271769254002200, 1771545376609x752763268373144000, 1751425811600x127124815802215140, 1757355028996x505189727810192200, 1777921226784x512595595894430850, 1747221865162x703532834449508000, 1761930377989x951815782791809400, 1778185404695x597979725335827200, 1753909381745x872991521395046100, 1764711530894x480989914892320700, 1744282156200x727555159743162000, 1754505203290x671062062407191900, 1745533127765x291393362647413700, 1749057953945x756346430245684600, 1768426055630x579798080961828200, 1753135741395x558904608479141570, 1764963280733x431041418968701760, 1763408145585x201322720695875870, 1765991015203x350068785849064760, 1749742920378x965836759111504900, 1746548006831x128230088489826860, 1762271200864x775090106640580500, 1750783679107x801419812763124500, 1755533063776x956164571796881400, 1748365021326x105262688542451250, 1764342295066x618134664283571500, 1745597587022x519433479989605000, 1765399408996x262641226191956400, 1746938798847x931997689495082400, 1747183179554x540122160625888100, 1771433486472x495156137805681660, 1747415704843x665338483592092500, 1753985929691x853149258569598100, 1769635123521x385801932800474700, 1777321143190x321072500270616060, 1751402056748x637551618886434600, 1766011883106x917993758751800300, 1744157592334x292550965261606100, 1765001972595x338020444395840100, 1745528732739x896561533370513300, 1744751205492x235134337285239230, 1744335958024x226211831616957250, 1768584016102x834619843946063900, 1750783674403x491887953737125700, 1750436264420x989591292213482400, 1777052217878x935579896985562900, 1761762460002x434978052003146300, 1777405836126x277715594249416060, 1744748222708x779656090283929300, 1779564452798x328047204556438640, 1764781838221x716772635359430500, 1758120880051x675194275556497400, 1763672237927x725969385673238800, 1758147388607x898014240790697700, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1772482882558x843076024552954900, 1771021914207x198452557005754900, 1760118921086x941497076227920600, 1751319669665x621437589169731200, 1775244057768x699511577684581800, 1746855895334x711816173120128000, 1779371355755x238144527494011940, 1763305551668x997299018011994600, 1778709723276x637265650543127800, 1759423986281x805514757919405700, 1747398900475x598159844147748100, 1768427614253x929508274229176300, 1777042895042x187867473484191420, 1760458225389x690604949380638100, 1748389292320x918627677903932400, 1770152894907x464897480736850900, 1744907031541x119079844893356540, 1761044854709x307607562836745150, 1768581853937x610498789092930300, 1746843461447x686795565273950000, 1763148950401x545361905340972600, 1758568877707x715638242996164100, 1753465897836x101289632151690960, 1747163465846x476237095610093000, 1753911193017x504194995643152640, 1747420152884x437771544876149700, 1754624056001x759184470890143000, 1747216018889x770977089491677400, 1761762406893x958878656538368500, 1754081360962x724252535884739300, 1757369121056x350487849823425600",false,,,,,,impression
2026-06-16 21:41:57.312000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646117312-382f4ab9-7370-4bd7-afad-9eda9c0efd9d,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:40:26.389000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646026389-821652ad-a98c-4bc8-88d1-41d49fae6fd6,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:41:06.886000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646066886-51b0833a-d30e-4245-a100-cd6193cfde91,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1772982809798x739419868972941400, 1743549178851x847080663521240200, 1751749348389x952656707958261400",false,,,,,,impression
2026-06-16 21:41:18.043000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646078043-2100cd61-93cf-4e91-8391-8e32ead58c06,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:41:48.141000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646108141-8e32ead5-8c06-4632-9d07-4799850cf8d3,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,main_list,,,impression
2026-06-16 21:41:54.473000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646114473-4799850c-f8d3-45d7-97c7-7137382f4ab9,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,,true,,,sidebar,,,impression
2026-06-16 21:37:48.747000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645868747-99cbf082-4dca-49f7-afc5-b74de1d16254,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,"1744579851707x640487742075829500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960",true,,,,,,impression
2026-06-16 21:38:11.206000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645891206-ffb7231c-1b09-41b0-8daa-68fa95900384,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,page
2026-06-16 21:39:35.497000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781645975497-14673887-6654-409e-8eca-ced1834b5e78,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,,,main_list,,,impression
2026-06-16 21:44:50.284000+00:00,ca0599cb-f082-4dca-b9f7-afc5b74de1d1,ajs-next-1781646290284-1f4918c5-d440-41f8-91b3-38105ea217b2,,search,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,"[{'brand': 'Microsoft Edge', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,search,search,,,,,,,,page
