originalTimestamp,anonymousId,userId,category,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,sponsored_listing,location,search_text,traits,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,event_type
2026-07-27 21:14:41.374000+00:00,c6673154-eeb5-4f8c-8937-37db83e782d0,,profile,ajs-next-1785186881374-75c66731-54ee-45af-8cc9-3737db83e782,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-27 21:15:28.422000+00:00,e38af20c-5645-4189-a274-23d4e255acca,,profile,ajs-next-1785186928422-22fb15b6-43a5-4a26-b479-61c1edc84962,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:03.666000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,,ajs-next-1785238623666-74873abc-740d-4b73-831d-f606c73d85c3,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1744643921578x315333816253624100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1781830336957x808577548450478500",,,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 11:37:07.198000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,404,ajs-next-1785238627198-21c2dbde-f188-4418-b09b-99b1838498ef,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/contact,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contact,/contact,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contact,,404,404,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:10.201000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,404,ajs-next-1785238630201-56d5f69d-9bfe-43d7-baba-dccd89913687,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/contact-us,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contact-us,/contact-us,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contact-us,,404,404,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:14.253000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,404,ajs-next-1785238634253-e427b952-a21f-4bc4-9274-a291b0768582,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/contactus,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contactus,/contactus,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contactus,,404,404,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:12.564000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,404,ajs-next-1785238632564-bf810fc6-96aa-4ffe-b56f-7e9ee2775bc0,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/contacts,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contacts,/contacts,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/contacts,,404,404,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:02.859000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,index,ajs-next-1785238622859-b82e39b8-e074-473a-bc74-0d1b73031df6,index,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:17.556000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,404,ajs-next-1785238637556-9dac90d8-6ab9-47c8-a380-427795a162b6,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/about-us,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about-us,/about-us,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about-us,,404,404,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 12:22:42.127000+00:00,cb9ce752-0ba5-42e5-8b37-1a26fbc8b610,,how_it_works,ajs-next-1785241362127-47cb9ce7-520b-4552-a5cb-371a26fbc8b6,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1784810839840x945614570811659000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784810839840x945614570811659000,/how_it_works/1784810839840x945614570811659000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784810839840x945614570811659000,,how_it_works,how_it_works,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 11:37:02.871000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,,ajs-next-1785238622871-b8e07487-3abc-440d-9b73-031df606c73d,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1744643921578x315333816253624100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1781830336957x808577548450478500",,,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 11:37:20.239000+00:00,2e39b8e0-7487-4abc-b40d-1b73031df606,,404,ajs-next-1785238640239-60ff02ad-761d-4037-92bf-aa8140c7c704,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/149.0.0.0 Safari/537.36",/get-in-touch,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/get-in-touch,/get-in-touch,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/get-in-touch,,404,404,"[{'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Linux,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 12:13:28.263000+00:00,0f68c619-775f-4793-b43a-ad00a8857b47,,how_it_works,ajs-next-1785240808263-040f68c6-1977-4fb7-9374-3aad00a8857b,how_it_works,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1784810248423x471632571437253570,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784810248423x471632571437253570,/how_it_works/1784810248423x471632571437253570,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784810248423x471632571437253570,,how_it_works,how_it_works,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 12:39:31.642000+00:00,d36e379c-f131-4d49-81eb-aaade12c1186,,how_it_works,ajs-next-1785242371642-c6d36e37-9cf1-414d-8981-ebaaade12c11,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1784894128887x316724498843675460,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784894128887x316724498843675460,/how_it_works/1784894128887x316724498843675460,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784894128887x316724498843675460,,how_it_works,how_it_works,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:18:44.234000+00:00,26dab0d1-a592-401f-90f1-f70aa531c8b3,,profile,ajs-next-1785244724234-4126dab0-d1a5-4240-9fd0-f1f70aa531c8,business_profile,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/136.0.0.0 Safari/537.36",/business_profile/principle-accounting-llc-1746827109704x963221719337950200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,/business_profile/principle-accounting-llc-1746827109704x963221719337950200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,1746827109704x963221719337950200,profile,business_profile,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:45:09.569000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246309569-a8f62eef-04ef-4994-af63-7d27bf70b20d,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,,,,,"{'business_id': '1785246262777x370343103907722500', 'email': 'roberto@buildingwhilegiving.com'}",,,,,,,,,,,,,,,,identify
2026-07-28 13:45:05.801000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,,,ajs-next-1785246305801-5521a8f6-2eef-44ef-b994-6f637d27bf70,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,,,,,,,,,,,sign_up,,,,,roberto@buildingwhilegiving.com,,,,,,,,,,,,,,,button_click
2026-07-28 13:44:46.307000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,,,ajs-next-1785246286307-aae34d43-c5dc-4a97-8af0-e84b7f1e3c2c,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,list_your_business,,main_page,,,,,,,,,,,,,,,,,,button_click
2026-07-28 13:45:33.543000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246333543-b83b5b7d-7e7c-43c6-abbe-0fcfa5bd78f8,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,,7,parish,,,,,,,,,,,,input_changed
2026-07-28 13:38:44.424000+00:00,ef74060b-40fe-4d06-a8a4-9653ea9fff06,,how_it_works,ajs-next-1785245924424-6bef7406-0b40-4ebd-86a8-a49653ea9fff,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1784759152694x943655299810775000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784759152694x943655299810775000,/how_it_works/1784759152694x943655299810775000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1784759152694x943655299810775000,,how_it_works,how_it_works,[],False,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:44:24.531000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,,,ajs-next-1785246264531-d0f4aae3-4d43-45dc-8a97-0af0e84b7f1e,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1781830336957x808577548450478500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744643921578x315333816253624100, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1771436045389x658317953644361100",,,,,,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 13:44:24.512000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,,,ajs-next-1785246264512-43b8d0f4-aae3-4d43-85dc-8a970af0e84b,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1781830336957x808577548450478500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744643921578x315333816253624100, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1771436045389x658317953644361100",,,,,,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 13:46:26.139000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,profile,ajs-next-1785246386139-740964ae-083a-441b-8515-fc8f007de75b,business_profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/business_profile/building-while-giving-,https://coloradocatholicbusinessdirectory.com/,,Building While Giving | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving-,/business_profile/building-while-giving-,https://coloradocatholicbusinessdirectory.com/,,Building While Giving | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving-,1785246262777x370343103907722500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:45:11.083000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246311083-2e1f1e1a-31fb-467b-aef1-b83b5b7d7e7c,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,,"{'business_id': '1785246262777x370343103907722500', 'email': 'roberto@buildingwhilegiving.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2026-07-28 13:44:24.145000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,,index,ajs-next-1785246264145-7e7f0b43-b8d0-44aa-a34d-43c5dc8a970a,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:44:47.453000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,,start,ajs-next-1785246287453-72b55521-a8f6-4eef-84ef-f9946f637d27,start,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,start,start,,,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:45:19.647000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246319647-31fb667b-2ef1-483b-9b7d-7e7c13c62bbe,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,"2859 S Locust St, Denver, CO 80222, USA",3,address,,,,,,,,,,,,input_changed
2026-07-28 13:45:44.756000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246344756-5b7d7e7c-13c6-4bbe-8fcf-a5bd78f8c7b1,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,St. Cajetan,7,parish,,,,,,,,,,,,input_changed
2026-07-28 13:46:06.928000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246366928-13c62bbe-0fcf-45bd-b8f8-c7b113dc82f4,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,General Contractor/Remodeling,9,sub_category,,,,,,,,,,,,input_changed
2026-07-28 13:45:25.626000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246325626-667b2ef1-b83b-4b7d-be7c-13c62bbe0fcf,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,7209687874,5,phone,,,,,,,,,,,,input_changed
2026-07-28 13:45:32.763000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246332763-2ef1b83b-5b7d-4e7c-93c6-2bbe0fcfa5bd,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,,,,,,,Www.buildingwhilegiving.com,6,website,,,,,,,,,,,,input_changed
2026-07-28 13:45:11.083000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,dashboard,ajs-next-1785246311083-1e1a31fb-667b-4ef1-b83b-5b7d7e7c13c6,dashboard,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1785246262777x370343103907722500,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:46:26.138000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246386138-caed7409-64ae-483a-841b-4515fc8f007d,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/business_profile/building-while-giving-,https://coloradocatholicbusinessdirectory.com/,,Building While Giving | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/building-while-giving-,,,,,,,,,,,,,,,,"{'business_id': '1785246262777x370343103907722500', 'email': 'roberto@buildingwhilegiving.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2026-07-28 13:47:11.786000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246431786-8b057e79-39d2-4816-b1e0-c2bb7dcbd576,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1750436264420x989591292213482400, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100",,,,,,,true,,,,,,,,,,,,,,,,,,,impression
2026-07-28 13:47:11.343000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246431343-72f19ee5-8b05-4e79-b9d2-b816b1e0c2bb,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,?confirmation_email=1785246308923x631469785220185600,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1785246308923x631469785220185600,,,,,,,,,,,,,,,,"{'business_id': '1785246262777x370343103907722500', 'email': 'roberto@buildingwhilegiving.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,identify
2026-07-28 13:47:11.343000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,index,ajs-next-1785246431343-9ee58b05-7e79-49d2-b816-b1e0c2bb7dcb,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/,,?confirmation_email=1785246308923x631469785220185600,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1785246308923x631469785220185600,/,,?confirmation_email=1785246308923x631469785220185600,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?confirmation_email=1785246308923x631469785220185600,,index,index,,,,,,,,,,,,,,,,,,,,,,,,page
2026-07-28 13:46:23.300000+00:00,7f0b43b8-d0f4-4ae3-8d43-c5dc8a970af0,1785246262777x370343103907722500,,ajs-next-1785246383300-0fcfa5bd-78f8-47b1-93dc-82f40a2326cc,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,1785246262777x370343103907722500,,,,,,faith,,,,,,,,,,,,,,,,,,,,button_click
