messageId,originalTimestamp,anonymousId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,location,userAgentData.brands,userAgentData.mobile,userAgentData.platform,traits,button_name,city,search_text,parish,event_type
ajs-next-1789421150144-2cf5c3f5-46a1-459c-bae0-3110f9615a6c,2026-09-14 21:25:50.144000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"1787928637042x241963821073303700, 1757369121056x350487849823425600, 1758147388607x898014240790697700, 1754505203290x671062062407191900, 1768427614253x929508274229176300, 1762271200864x775090106640580500, 1750784029587x963255839088365200, 1779223019066x495549806274790700, 1759153763139x433792388290277000, 1754624056001x759184470890143000, 1771517879190x523242735258870900, 1759423986281x805514757919405700, 1762889659042x996969350831174300, 1784643082658x121064733756065300, 1763509156539x144450665564595840, 1776102250538x198432379819539760, 1744391553368x301043576290850300, 1776360466250x658348247885801300, 1788453930345x655956421622406100, 1750783679107x801419812763124500, 1749580724532x760028975589297300, 1744748222708x779656090283929300, 1745533127765x291393362647413700, 1749173974503x736079030141835600, 1759930025997x126109694575208930, 1755621956288x571897163769246900, 1744740154739x566945822952470660, 1747420152884x437771544876149700, 1749068120323x412920063824988600, 1771538218470x758525499484679000, 1783603380895x646194509208660700, 1763569204895x378265538177280400, 1746827109704x963221719337950200, 1763305551668x997299018011994600, 1769635123521x385801932800474700, 1747594874125x270237571814453630, 1757437593796x460281345015416640, 1744743906400x631087870982087000, 1751224250248x539537516841198200, 1763255155587x707008769292458900, 1753909381745x872991521395046100, 1755533063776x956164571796881400, 1751402056748x637551618886434600, 1761044854709x307607562836745150, 1777042895042x187867473484191420, 1775244057768x699511577684581800, 1757355028996x505189727810192200, 1752717497153x537286585580736960, 1746467711533x453074785848415400, 1743549178851x847080663521240200, 1746938798847x931997689495082400, 1748389292320x918627677903932400, 1746631267951x741803061642879500, 1778678470875x691076180629588500, 1785246262777x370343103907722500, 1771545376609x752763268373144000, 1744736810207x919925185055488400, 1775058462201x523059865418210800, 1777921226784x512595595894430850, 1771433486472x495156137805681660, 1746765568691x979794717919274100, 1747183179554x540122160625888100, 1768844277981x664142917381285000, 1768238584049x399775147114029200, 1749742920378x965836759111504900, 1783629215270x470942340385689600, 1744175271939x575064790204550460, 1777405836126x277715594249416060, 1744335958024x226211831616957250, 1764342295066x618134664283571500, 1763148950401x545361905340972600, 1747165674437x491901038958021200, 1758568877707x715638242996164100, 1769719058268x843927058977011000, 1750784475796x702583457937545900, 1781791909727x427924501831676600, 1771021914207x198452557005754900, 1785949295783x548744299333027400, 1744737250347x219277345743008400, 1762364811793x796217509980630800, 1761762406893x958878656538368500, 1743547621069x279645472884266780, 1747185390251x665604546429507900, 1761919898226x928695665795906700, 1771003581692x955050931630977700, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1758120880051x675194275556497400, 1758312173588x895819358343598700, 1747398900475x598159844147748100, 1744751205492x235134337285239230, 1755271286521x378031808974615550, 1774573166178x561429420668618400, 1760118921086x941497076227920600, 1750785338983x949958887494882000, 1751744301621x758526182685981300, 1746548006831x128230088489826860, 1745597587022x519433479989605000, 1788219546192x434403220948011970, 1747170561218x640297169073643000, 1757720364741x595714121363069200, 1744760380914x558772773612561600, 1771436045389x658317953644361100, 1781830336957x808577548450478500, 1768584016102x834619843946063900, 1785541764222x907401192484364800, 1761762460002x434978052003146300, 1744579851707x640487742075829500, 1748581534531x956271769254002200, 1765001972595x338020444395840100, 1770152894907x464897480736850900, 1747216018889x770977089491677400, 1781734682517x295026001124971000, 1753135741395x558904608479141570, 1764893879099x465248075524681500, 1787674747971x950537435920410400, 1744260813114x505427712482621440, 1744397288473x909294892772270800, 1754084205128x675147807630683600, 1760458225389x690604949380638100, 1768581853937x610498789092930300, 1766011883106x917993758751800300, 1751749348389x952656707958261400, 1753465897836x101289632151690960, 1779371355755x238144527494011940, 1764781838221x716772635359430500, 1772982809798x739419868972941400, 1747163465846x476237095610093000, 1779898672007x583448227567234600, 1744157592334x292550965261606100, 1764711530894x480989914892320700, 1753982403438x535213824960417500, 1744134674881x127285411168640110, 1786064042259x692870208226282400, 1779564452798x328047204556438640, 1754941249648x796792188496967000, 1788185476895x842900528147023000, 1776373432940x530737443814194940, 1747848709032x210920410073364830, 1777321143190x321072500270616060, 1753985929691x853149258569598100, 1764963280733x431041418968701760, 1744319857648x144922844539837200, 1776552489781x780158200693874000, 1754081360962x724252535884739300, 1777042863057x294476376362385400, 1752687366861x422755081931784260, 1765399408996x262641226191956400, 1746635677548x343522492232585660, 1757438153395x416809556103947500, 1746843461447x686795565273950000, 1766070455303x639821695383855700, 1776360294100x840938158936498600, 1763672237927x725969385673238800, 1779207002005x542183775914824900, 1787771918330x262136640937463680, 1752182630575x854371423894944000, 1754927931120x470668069008822300, 1746855895334x711816173120128000, 1748365021326x105262688542451250, 1768426055630x579798080961828200, 1772482882558x843076024552954900, 1770755356265x111382421474427680, 1765991015203x350068785849064760, 1762957766158x632118084948257900, 1750423781412x480534435350699700, 1777052217878x935579896985562900, 1750783674403x491887953737125700, 1751319669665x621437589169731200, 1782146204142x629417106351450200, 1750436264420x989591292213482400, 1749057953945x756346430245684600, 1761930377989x951815782791809400, 1747827548541x313848517899538500, 1747184079669x994211808429350800, 1788535654123x503131355377559360, 1789087344017x838590767181066400, 1747221865162x703532834449508000, 1744907031541x119079844893356540, 1744398484109x785674167096991400, 1747415704843x665338483592092500, 1754949567759x639105313824555300, 1753911193017x504194995643152640, 1747864432460x772931238395911000, 1776210729408x448410210135887360, 1744643921578x315333816253624100, 1745273541628x945470626229355500, 1778185404695x597979725335827200, 1745528732739x896561533370513300, 1744282156200x727555159743162000, 1763408145585x201322720695875870, 1751425811600x127124815802215140, 1778709723276x637265650543127800",false,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789420252573-3f0812f1-e411-4229-86b4-f6348df0105f,2026-09-14 21:10:52.573000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/business_profile/gerwitz-consulting-llc-1753135741395x558904608479141570,https://coloradocatholicbusinessdirectory.com/,,Gerwitz Consulting LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/gerwitz-consulting-llc-1753135741395x558904608479141570,1753135741395x558904608479141570,,profile,business_profile,/business_profile/gerwitz-consulting-llc-1753135741395x558904608479141570,https://coloradocatholicbusinessdirectory.com/,,Gerwitz Consulting LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/gerwitz-consulting-llc-1753135741395x558904608479141570,profile,business_profile,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,page
ajs-next-1789420381146-cc9d67ea-a9dd-4b27-a89e-cfac2f47f564,2026-09-14 21:13:01.146000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,sidebar,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789420541553-383b3569-b059-46eb-85c8-c789185d8c61,2026-09-14 21:15:41.553000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=family-community-life,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=family-community-life,"1779371355755x238144527494011940, 1762271200864x775090106640580500, 1785541764222x907401192484364800, 1746548006831x128230088489826860, 1769635123521x385801932800474700, 1760118921086x941497076227920600, 1762364811793x796217509980630800, 1753985929691x853149258569598100, 1750784475796x702583457937545900, 1761919898226x928695665795906700, 1744907031541x119079844893356540",false,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789420560639-c4284686-49fb-4a00-9d6c-35dd9fb193ac,2026-09-14 21:16:00.639000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=construction-trades,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,,,,identify
ajs-next-1789420569363-1e854195-b2ea-48bb-a828-40998cc66d7f,2026-09-14 21:16:09.363000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,page
ajs-next-1789420666231-a2fe3de1-c5bb-4ca7-980f-526ce2c3e2e8,2026-09-14 21:17:46.231000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/business_profile/intentional-living-health--wellness-1746938798847x931997689495082400,https://coloradocatholicbusinessdirectory.com/,,Intentional Living Health & Wellness | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/intentional-living-health--wellness-1746938798847x931997689495082400,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,,,,identify
ajs-next-1789420751616-04070bc5-25e2-4632-bbc8-7e95a6d4fcb5,2026-09-14 21:19:11.616000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=shopping-retail,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=shopping-retail,search,search,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,page
ajs-next-1789420574044-f60cda10-3bad-4e5d-a439-a555d6f61952,2026-09-14 21:16:14.044000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1770943484557x164806709481949200, 1771436045389x658317953644361100, 1744643921578x315333816253624100, 1781830336957x808577548450478500",true,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789420662653-e029aa1a-916a-4cd2-9fe4-aa4c696b9ab1,2026-09-14 21:17:42.653000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,,,,identify
ajs-next-1789421137144-3eb1fca1-e12b-495c-9ab7-424ab31cebd8,2026-09-14 21:25:37.144000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,"1743549178851x847080663521240200, 1754624056001x759184470890143000, 1772982809798x739419868972941400, 1789087344017x838590767181066400",false,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789420394135-44b49b47-4b61-4988-90c0-b71c46a18975,2026-09-14 21:13:14.135000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,sidebar,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789420536307-e276be85-4228-476e-8995-ac1f83e72a33,2026-09-14 21:15:36.307000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1770943484557x164806709481949200,true,,,,,,,,,,main_list,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789420752538-a632bbc8-7e95-46d4-bcb5-355de365afe9,2026-09-14 21:19:12.538000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=shopping-retail,"1777042895042x187867473484191420, 1770755356265x111382421474427680, 1747415704843x665338483592092500, 1748389292320x918627677903932400, 1747184079669x994211808429350800, 1758120880051x675194275556497400, 1788219546192x434403220948011970, 1752687366861x422755081931784260, 1746855895334x711816173120128000, 1751749348389x952656707958261400, 1761762460002x434978052003146300",false,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789420252568-6f9d3f08-12f1-4411-8229-06b4f6348df0,2026-09-14 21:10:52.568000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/business_profile/gerwitz-consulting-llc-1753135741395x558904608479141570,https://coloradocatholicbusinessdirectory.com/,,Gerwitz Consulting LLC | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/gerwitz-consulting-llc-1753135741395x558904608479141570,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,,,,identify
ajs-next-1789420381210-67eaa9dd-4b27-489e-8fac-2f47f564a819,2026-09-14 21:13:01.210000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,sidebar,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
ajs-next-1789420393345-807f44b4-9b47-4b61-8988-d0c0b71c46a1,2026-09-14 21:13:13.345000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,page
ajs-next-1789420534348-02febb98-e237-4246-aaa9-642a5899d2ee,2026-09-14 21:15:34.348000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/about_us/laymans-flame,https://coloradocatholicbusinessdirectory.com/,,Layman's Flame | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/laymans-flame,,,about_us,about_us,/about_us/laymans-flame,https://coloradocatholicbusinessdirectory.com/,,Layman's Flame | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/laymans-flame,about_us,about_us,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,page
ajs-next-1789420533074-9e7f6e44-250e-43f2-81c7-d1da99087977,2026-09-14 21:15:33.074000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,sidebar,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789420571054-ac41df82-37da-4a06-b55e-f290c0ccf44e,2026-09-14 21:16:11.054000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=education-formation,1781830336957x808577548450478500,true,,,,,,,,,,main_list,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,,,,,,impression
ajs-next-1789420675542-f79eb7ca-6abe-4ae2-a9f0-2ede8237489d,2026-09-14 21:17:55.542000+00:00,c2a93ec5-2231-4751-8339-a1728f1eada5,1751744301621x758526182685981300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,"[{'brand': 'Microsoft Edge', 'version': '153'}, {'brand': 'Not_A Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '153'}]",False,Windows,"{'email': 'laymansflame@laymansflame.com', 'is_logged_in': True}",,,,,identify
ajs-next-1789421043148-0ee56fd9-f7b9-49dd-a0ea-d5f86f8623df,2026-09-14 21:24:03.148000+00:00,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,1753735107464x426800222977854460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?category=food-hospitality,"1789087344017x838590767181066400, 1772982809798x739419868972941400, 1743549178851x847080663521240200, 1754624056001x759184470890143000",false,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,Windows,,,,,,impression
