name,anonymousId,category,messageId,userId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,button_name,business_id,sponsored_listing,location,search_text,traits,event_type
business_profile,ce2dcdd7-94b8-4986-9274-debfa30a833e,profile,ajs-next-1777845857766-13002a26-bfb3-4512-8f5c-ee6fc6a97e10,1775058462201x523059865418210800,2026-05-03 22:04:17.766000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/business_profile/v%C3%A9deni-property-inspections-llc,https://coloradocatholicbusinessdirectory.com/,,"Védeni Property Inspections, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/v%C3%A9deni-property-inspections-llc,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/business_profile/v%C3%A9deni-property-inspections-llc,https://coloradocatholicbusinessdirectory.com/,,"Védeni Property Inspections, LLC | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/v%C3%A9deni-property-inspections-llc,profile,business_profile,,1775058462201x523059865418210800,,,,,page
,ce2dcdd7-94b8-4986-9274-debfa30a833e,,ajs-next-1777845802475-7140d233-e183-486d-b2d6-871cd396d934,1775058462201x523059865418210800,2026-05-03 22:03:22.475000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,1771436045389x658317953644361100,true,main_list,,,impression
,ce2dcdd7-94b8-4986-9274-debfa30a833e,,ajs-next-1777845856216-e183486d-f2d6-471c-9396-d9347fcbd15d,1775058462201x523059865418210800,2026-05-03 22:04:16.216000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,more_info_text,1775058462201x523059865418210800,false,,,,button_click
,ce2dcdd7-94b8-4986-9274-debfa30a833e,,ajs-next-1777845801862-181236d1-c952-4140-9233-e183486df2d6,1775058462201x523059865418210800,2026-05-03 22:03:21.862000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,,,,,,,,,,,,"{'business_id': '1775058462201x523059865418210800', 'email': 'dan@vedenipro.com', 'is_logged_in': True}",identify
search,ce2dcdd7-94b8-4986-9274-debfa30a833e,search,ajs-next-1777845801864-36d1c952-7140-4233-a183-486df2d6871c,1775058462201x523059865418210800,2026-05-03 22:03:21.864000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Microsoft Edge', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,page
about_us,8dc9800c-a03d-4566-9460-3c6632f89b3c,about_us,ajs-next-1777854527204-fa8dc980-0ca0-4d15-a614-603c6632f89b,,2026-05-04 00:28:47.204000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/hubertus-law-1776210729408x448410210135887360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/hubertus-law-1776210729408x448410210135887360,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/hubertus-law-1776210729408x448410210135887360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/hubertus-law-1776210729408x448410210135887360,about_us,about_us,,,,,,,page
how_it_works,2c0ef179-a01a-47fa-b7ab-f33650f155bf,how_it_works,ajs-next-1777858762419-d02c0ef1-79a0-4a77-ba37-abf33650f155,,2026-05-04 01:39:22.418000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777854524546x813441310136709100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777854524546x813441310136709100,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777854524546x813441310136709100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777854524546x813441310136709100,how_it_works,how_it_works,,,,,,,page
about_us,ccabcbc0-eadd-4a41-9b61-4d6f18a7e6d3,about_us,ajs-next-1777867247198-9dccabcb-c0ea-4d7a-819b-614d6f18a7e6,,2026-05-04 04:00:47.198000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777858760381x465493990205228860,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777858760381x465493990205228860,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777858760381x465493990205228860,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777858760381x465493990205228860,about_us,about_us,,,,,,,page
how_it_works,b6c8abcb-3f87-4bb6-869c-8f4d46073134,how_it_works,ajs-next-1777868013336-0ab6c8ab-cb3f-47cb-b686-9c8f4d460731,,2026-05-04 04:13:33.336000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777858760381x465493990205228860,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777858760381x465493990205228860,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777858760381x465493990205228860,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777858760381x465493990205228860,how_it_works,how_it_works,,,,,,,page
about_us,3fb85127-eda8-4e28-8f5d-471ca39a0b33,about_us,ajs-next-1777882297349-723fb851-27ed-481e-a8cf-5d471ca39a0b,,2026-05-04 08:11:37.349000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1777868011204x384622466485100350,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777868011204x384622466485100350,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/about_us/1777868011204x384622466485100350,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1777868011204x384622466485100350,about_us,about_us,,,,,,,page
how_it_works,ce69da43-5c64-4077-85bc-0841fed46088,how_it_works,ajs-next-1777882758539-59ce69da-435c-4400-b7c5-bc0841fed460,,2026-05-04 08:19:18.539000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1777867244038x573778208070421440,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777867244038x573778208070421440,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,/how_it_works/1777867244038x573778208070421440,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1777867244038x573778208070421440,how_it_works,how_it_works,,,,,,,page
