userId,category,messageId,anonymousId,name,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,traits,business_id,sponsored_listing,button_name,location,search_text,event_type
,,ajs-next-1771539480200-96ef8b35-ea6e-4144-b281-4196235fb0a0,4716be8f-c37d-4456-968c-2a88aac66610,,2026-02-19 22:18:00.200000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,"1753985929691x853149258569598100, 1751749348389x952656707958261400, 1745528732739x896561533370513300, 1755621956288x571897163769246900, 1744760380914x558772773612561600, 1761762406893x958878656538368500, 1760118921086x941497076227920600, 1760458225389x690604949380638100, 1744134674881x127285411168640110, 1757438153395x416809556103947500, 1753911193017x504194995643152640, 1744740154739x566945822952470660, 1757437593796x460281345015416640, 1744748222708x779656090283929300, 1747221865162x703532834449508000, 1744260813114x505427712482621440, 1747398900475x598159844147748100, 1745273541628x945470626229355500, 1761930377989x951815782791809400, 1768844277981x664142917381285000, 1753465897836x101289632151690960, 1749057953945x756346430245684600, 1744643921578x315333816253624100, 1747594874125x270237571814453630, 1761762460002x434978052003146300, 1747864432460x772931238395911000, 1747216018889x770977089491677400, 1744319857648x144922844539837200, 1762889659042x996969350831174300, 1770152894907x464897480736850900, 1749068120323x412920063824988600, 1747163465846x476237095610093000, 1743547621069x279645472884266780, 1763305551668x997299018011994600, 1769719058268x843927058977011000, 1747848709032x210920410073364830, 1747420152884x437771544876149700, 1754084205128x675147807630683600, 1769635123521x385801932800474700, 1751319669665x621437589169731200, 1759153763139x433792388290277000, 1750423781412x480534435350699700, 1764781838221x716772635359430500, 1766011883106x917993758751800300, 1770943484557x164806709481949200, 1758147388607x898014240790697700, 1759930025997x126109694575208930, 1765991015203x350068785849064760, 1758120880051x675194275556497400, 1744398484109x785674167096991400, 1763408145585x201322720695875870, 1753909381745x872991521395046100, 1762271200864x775090106640580500, 1771021914207x198452557005754900, 1754624056001x759184470890143000, 1748365021326x105262688542451250, 1761919898226x928695665795906700, 1746548006831x128230088489826860, 1751402056748x637551618886434600, 1763672237927x725969385673238800, 1761044854709x307607562836745150, 1746765568691x979794717919274100, 1768238584049x399775147114029200, 1744391553368x301043576290850300, 1747185390251x665604546429507900, 1752687366861x422755081931784260, 1746467711533x453074785848415400, 1757720364741x595714121363069200, 1753374338412x209529915103450200, 1745533127765x291393362647413700, 1749742920378x965836759111504900, 1744907031541x119079844893356540, 1748389292320x918627677903932400, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1747827548541x313848517899538500, 1743549178851x847080663521240200, 1747183179554x540122160625888100, 1750785338983x949958887494882000, 1744737250347x219277345743008400, 1744397288473x909294892772270800, 1749173974503x736079030141835600, 1746855895334x711816173120128000, 1763569204895x378265538177280400, 1762364811793x796217509980630800, 1748581534531x956271769254002200, 1746635677548x343522492232585660, 1747415704843x665338483592092500, 1768426055630x579798080961828200, 1754949567759x639105313824555300, 1757355028996x505189727810192200, 1758568877707x715638242996164100, 1755533063776x956164571796881400, 1763255155587x707008769292458900, 1771433486472x495156137805681660, 1753135741395x558904608479141570, 1765399408996x262641226191956400, 1766070455303x639821695383855700, 1751224250248x539537516841198200, 1771538218470x758525499484679000, 1763509156539x144450665564595840, 1745597587022x519433479989605000, 1749580724532x760028975589297300, 1751425811600x127124815802215140, 1754941249648x796792188496967000, 1750784029587x963255839088365200, 1746631267951x741803061642879500, 1744282156200x727555159743162000, 1762957766158x632118084948257900, 1744736810207x919925185055488400, 1764893879099x465248075524681500, 1750783679107x801419812763124500, 1750783674403x491887953737125700, 1768427614253x929508274229176300, 1764963280733x431041418968701760, 1757369121056x350487849823425600, 1751744301621x758526182685981300, 1763148950401x545361905340972600, 1771517879190x523242735258870900, 1744157592334x292550965261606100, 1744335958024x226211831616957250, 1770755356265x111382421474427680, 1744743906400x631087870982087000, 1746843461447x686795565273950000, 1755271286521x378031808974615550, 1765001972595x338020444395840100, 1771436045389x658317953644361100, 1746827109704x963221719337950200, 1746938798847x931997689495082400, 1768584016102x834619843946063900, 1750436264420x989591292213482400, 1754927931120x470668069008822300, 1754505203290x671062062407191900, 1744175271939x575064790204550460, 1747184079669x994211808429350800, 1754081360962x724252535884739300, 1744579851707x640487742075829500, 1747170561218x640297169073643000, 1744751205492x235134337285239230, 1750784475796x702583457937545900, 1764711530894x480989914892320700, 1764342295066x618134664283571500, 1768581853937x610498789092930300, 1759423986281x805514757919405700, 1771003581692x955050931630977700, 1752717497153x537286585580736960, 1752182630575x854371423894944000, 1747165674437x491901038958021200",false,,,,impression
,search,ajs-next-1771539318140-ab069fe7-a54f-4bd3-a9f3-46e8fa0e128b,4716be8f-c37d-4456-968c-2a88aac66610,search,2026-02-19 22:15:18.140000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,page
,,ajs-next-1771539358111-f34cc5bc-fa0a-443d-a810-3dfa78f0cc2a,4716be8f-c37d-4456-968c-2a88aac66610,,2026-02-19 22:15:58.111000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/eden-aesthetics-1753909381745x872991521395046100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/eden-aesthetics-1753909381745x872991521395046100,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,1753909381745x872991521395046100,,visit_website,,,button_click
,,ajs-next-1771539449117-de415829-399d-4d1f-ad8c-87decbf2341d,4716be8f-c37d-4456-968c-2a88aac66610,,2026-02-19 22:17:29.117000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,"1744748222708x779656090283929300, 1745597587022x519433479989605000, 1746467711533x453074785848415400, 1746765568691x979794717919274100, 1750784475796x702583457937545900, 1757369121056x350487849823425600, 1753135741395x558904608479141570, 1746843461447x686795565273950000, 1747594874125x270237571814453630, 1747163465846x476237095610093000, 1747183179554x540122160625888100, 1764781838221x716772635359430500, 1763672237927x725969385673238800, 1746635677548x343522492232585660, 1749742920378x965836759111504900, 1771517879190x523242735258870900, 1760118921086x941497076227920600, 1757437593796x460281345015416640, 1753374338412x209529915103450200, 1746938798847x931997689495082400, 1764342295066x618134664283571500, 1744643921578x315333816253624100, 1746548006831x128230088489826860, 1744398484109x785674167096991400, 1761930377989x951815782791809400, 1770152894907x464897480736850900, 1754081360962x724252535884739300, 1757720364741x595714121363069200, 1753985929691x853149258569598100, 1745273541628x945470626229355500, 1753911193017x504194995643152640, 1751744301621x758526182685981300, 1744134674881x127285411168640110, 1745533127765x291393362647413700, 1764711530894x480989914892320700, 1752687366861x422755081931784260, 1744319857648x144922844539837200, 1759930025997x126109694575208930, 1746827109704x963221719337950200, 1763509156539x144450665564595840, 1752182630575x854371423894944000, 1744907031541x119079844893356540, 1743549178851x847080663521240200, 1747165674437x491901038958021200, 1761919898226x928695665795906700, 1755621956288x571897163769246900, 1762364811793x796217509980630800, 1764893879099x465248075524681500, 1744335958024x226211831616957250, 1770755356265x111382421474427680, 1754949567759x639105313824555300, 1750783674403x491887953737125700, 1748581534531x956271769254002200, 1758120880051x675194275556497400, 1753982403438x535213824960417500, 1763569204895x378265538177280400, 1747170561218x640297169073643000, 1766070455303x639821695383855700, 1747864432460x772931238395911000, 1771021914207x198452557005754900, 1769719058268x843927058977011000, 1751749348389x952656707958261400, 1758312173588x895819358343598700, 1744175271939x575064790204550460, 1750423781412x480534435350699700, 1747184079669x994211808429350800, 1768581853937x610498789092930300, 1771436045389x658317953644361100, 1763305551668x997299018011994600, 1768844277981x664142917381285000, 1751402056748x637551618886434600, 1744736810207x919925185055488400, 1764963280733x431041418968701760, 1747415704843x665338483592092500, 1768584016102x834619843946063900, 1751319669665x621437589169731200, 1747221865162x703532834449508000, 1763255155587x707008769292458900, 1768426055630x579798080961828200, 1769635123521x385801932800474700, 1746855895334x711816173120128000, 1744579851707x640487742075829500, 1754624056001x759184470890143000, 1759153763139x433792388290277000, 1758147388607x898014240790697700, 1771003581692x955050931630977700, 1750436264420x989591292213482400, 1751425811600x127124815802215140, 1744740154739x566945822952470660, 1744260813114x505427712482621440, 1747848709032x210920410073364830, 1757355028996x505189727810192200, 1758568877707x715638242996164100, 1744282156200x727555159743162000, 1753909381745x872991521395046100, 1768238584049x399775147114029200, 1747185390251x665604546429507900, 1748389292320x918627677903932400, 1766011883106x917993758751800300, 1744743906400x631087870982087000, 1744157592334x292550965261606100, 1747398900475x598159844147748100, 1771538218470x758525499484679000, 1744751205492x235134337285239230, 1760458225389x690604949380638100, 1754927931120x470668069008822300, 1746631267951x741803061642879500, 1765001972595x338020444395840100, 1759423986281x805514757919405700, 1761762460002x434978052003146300, 1762271200864x775090106640580500, 1750785338983x949958887494882000, 1747216018889x770977089491677400, 1748365021326x105262688542451250, 1750783679107x801419812763124500, 1752717497153x537286585580736960, 1765991015203x350068785849064760, 1744760380914x558772773612561600, 1754084205128x675147807630683600, 1744737250347x219277345743008400, 1749068120323x412920063824988600, 1743547621069x279645472884266780, 1771433486472x495156137805681660, 1755533063776x956164571796881400, 1768427614253x929508274229176300, 1762957766158x632118084948257900, 1744391553368x301043576290850300, 1747827548541x313848517899538500, 1761762406893x958878656538368500, 1753465897836x101289632151690960, 1754941249648x796792188496967000, 1762889659042x996969350831174300, 1749580724532x760028975589297300, 1749173974503x736079030141835600, 1745528732739x896561533370513300, 1763148950401x545361905340972600, 1750784029587x963255839088365200, 1763408145585x201322720695875870, 1757438153395x416809556103947500, 1761044854709x307607562836745150, 1751224250248x539537516841198200, 1744397288473x909294892772270800, 1755271286521x378031808974615550, 1770943484557x164806709481949200, 1765399408996x262641226191956400, 1754505203290x671062062407191900, 1747420152884x437771544876149700, 1749057953945x756346430245684600",false,,,,impression
,,ajs-next-1771539423060-52a43889-6ba2-44a8-a951-5cf04136214c,4716be8f-c37d-4456-968c-2a88aac66610,,2026-02-19 22:17:03.060000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,map_maker,,,button_click
,,ajs-next-1771539507946-235fb0a0-2b59-4832-9f74-83ad977eba31,4716be8f-c37d-4456-968c-2a88aac66610,,2026-02-19 22:18:27.946000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,map_maker,,,button_click
,,ajs-next-1771539457333-5829399d-8d1f-4d8c-87de-cbf2341dacd4,4716be8f-c37d-4456-968c-2a88aac66610,,2026-02-19 22:17:37.333000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,map_maker,,,button_click
,profile,ajs-next-1771539517265-20c27f8d-c39f-4f90-b8cd-e02b5b6202a9,4716be8f-c37d-4456-968c-2a88aac66610,business_profile,2026-02-19 22:18:37.265000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/integration-design-group-1746467711533x453074785848415400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/integration-design-group-1746467711533x453074785848415400,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/business_profile/integration-design-group-1746467711533x453074785848415400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/integration-design-group-1746467711533x453074785848415400,profile,business_profile,,1746467711533x453074785848415400,,,,,page
,index,ajs-next-1771566759144-aa0bb9e7-61cd-408b-9ea6-d2543b7778f0,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,index,2026-02-20 05:52:39.144000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,page
,,ajs-next-1771566759171-e761cdd0-8b5e-46d2-943b-7778f0aee783,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:52:39.171000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"1744335958024x226211831616957250, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1750436264420x989591292213482400",true,,,,impression
,search,ajs-next-1771566925986-725a747c-d18e-4331-bd53-676d9d7b9f79,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,search,2026-02-20 05:55:25.986000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,search,search,,,,,,,page
,,ajs-next-1771566926895-53313d53-676d-4d7b-9f79-54e634f9def0,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:55:26.895000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,"1743549178851x847080663521240200, 1751749348389x952656707958261400",false,,,,impression
,,ajs-next-1771566785185-8b5ea6d2-543b-4778-b0ae-e78351156b2e,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:53:05.185000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,1744335958024x226211831616957250,true,more_info,,,button_click
,Food & Restaurants,ajs-next-1771566923491-fd657437-dd83-4ebb-91d5-1ae749570805,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:55:23.491000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,search
,,ajs-next-1771566893397-c49178a7-fd65-4437-9d83-eebb51d51ae7,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:54:53.397000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1753982403438x535213824960417500",true,,,,impression
,profile,ajs-next-1771566785974-58ef1146-73f9-43f7-87bd-2985cbf9febd,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,business_profile,2026-02-20 05:53:05.974000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/business_profile/slider-artworks-1744335958024x226211831616957250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,,,,/business_profile/slider-artworks-1744335958024x226211831616957250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,,1744335958024x226211831616957250,,,,,page
,,ajs-next-1771566923185-78a7fd65-7437-4d83-aebb-51d51ae74957,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:55:23.185000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,search,,,button_click
,,ajs-next-1771566926289-747cd18e-5331-4d53-a76d-9d7b9f7954e6,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:55:26.289000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,,true,,sidebar,,impression
,,ajs-next-1771566926592-d18e5331-3d53-476d-9d7b-9f7954e634f9,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:55:26.592000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Food%20%26%20Restaurants,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Food%20%26%20Restaurants,,,,,,,,,,,,1743549178851x847080663521240200,true,,main_list,,impression
,,ajs-next-1771566817214-114673f9-d3f7-47bd-a985-cbf9febdec5f,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:53:37.214000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/business_profile/slider-artworks-1744335958024x226211831616957250,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,,,,,,,,,,,,1744335958024x226211831616957250,,visit_website,,,button_click
,,ajs-next-1771566759449-cdd08b5e-a6d2-443b-b778-f0aee7835115,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:52:39.449000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"1744335958024x226211831616957250, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1750436264420x989591292213482400",true,,,,impression
,,ajs-next-1771566933472-f93059c6-ff01-4a2e-aac6-f9f6e3bd6265,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,,2026-02-20 05:55:33.472000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1750436264420x989591292213482400",true,,,,impression
,index,ajs-next-1771566892954-a51fc491-78a7-4d65-b437-dd83eebb51d5,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,index,2026-02-20 05:54:52.954000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,page
,index,ajs-next-1771566932997-3c65f930-59c6-4f01-9a2e-eac6f9f6e3bd,0bb9e761-cdd0-4b5e-a6d2-543b7778f0ae,index,2026-02-20 05:55:32.997000+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.55 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,page
