originalTimestamp,anonymousId,messageId,name,category,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,location,search_text,button_name,city,parish,event_type
2026-01-21 00:41:01.008000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956061008-66ec0b5e-68e8-4eec-8e75-6251af4680ad,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:45:16.616000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956316616-a578f9ce-ee50-4b57-97f3-ac123000b2df,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1743549178851x847080663521240200,,,true,main_list,,,,,impression
2026-01-21 00:59:31.480000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957171480-d7dd468b-ba6f-4363-ac6f-ec13c3b0518b,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=lawyer&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=lawyer&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1744260813114x505427712482621440,,,false,,,profile_arrow,,,button_click
2026-01-21 00:40:34.957000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956034957-f743187c-8103-475f-ab62-7716ea8b12a3,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:41:00.703000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956060703-6e3666ec-0b5e-48e8-beec-ce756251af46,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:45:58.036000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956358036-f1b8f6ab-db42-4bb5-b5a0-0bafaf8ddeb6,business_profile,profile,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/summit-financial-solutions--1744134674881x127285411168640110,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/business_profile/summit-financial-solutions--1744134674881x127285411168640110,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/summit-financial-solutions--1744134674881x127285411168640110,1744134674881x127285411168640110,profile,business_profile,,,,,,,page
2026-01-21 00:59:00.393000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957140393-a1640073-ee5a-45c8-aa5b-581dd7dd468b,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,search,,,button_click
2026-01-21 00:41:27.475000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956087475-70044e2e-924d-430b-a92b-ccefd8d101bb,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,"1763672237927x725969385673238800, 1768584016102x834619843946063900, 1753982403438x535213824960417500, 1761919898226x928695665795906700, 1757369121056x350487849823425600, 1765991015203x350068785849064760, 1746827109704x963221719337950200, 1750784029587x963255839088365200, 1766011883106x917993758751800300, 1744134674881x127285411168640110, 1760458225389x690604949380638100, 1753135741395x558904608479141570, 1750785338983x949958887494882000, 1761762406893x958878656538368500, 1764963280733x431041418968701760, 1746635677548x343522492232585660, 1758312173588x895819358343598700, 1744391553368x301043576290850300",,,false,,,,,,impression
2026-01-21 00:41:11.320000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956071320-3eecce75-6251-4f46-80ad-0f512ead27aa,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,main_search,aaron,,,,search
2026-01-21 00:41:12.553000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956072553-80ad0f51-2ead-47aa-be6a-74b570044e2e,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=aaron&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=aaron&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:53:19.941000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956799941-6fe7f708-658b-4b3f-9aee-994d867917e2,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,,search,search,,,,,,,page
2026-01-21 00:58:50.869000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957130869-34ddd0c0-77b3-4164-8073-ee5a15c86a5b,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:58:49.550000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957129550-155e2eb0-b748-49e6-aea8-53f60d23f88a,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,,search,search,,,,,,,page
2026-01-21 00:41:12.247000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956072247-af4680ad-0f51-4ead-a7aa-7e6a74b57004,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=aaron&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=aaron&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:42:18.706000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956138706-830b292b-ccef-48d1-81bb-38dabdb51c85,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,search,search,,,,,,,page
2026-01-21 00:53:18.080000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956798080-72d957d3-67f8-4329-afe7-f708658b9b3f,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=Finance,,search,search,,,,,,,page
2026-01-21 00:53:32.566000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956812566-867917e2-8cac-4cb3-90b2-3927448758c5,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=mortgage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=mortgage&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=mortgage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=mortgage&category=,,search,search,,,,,,,page
2026-01-21 00:41:26.848000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956086848-7e6a74b5-7004-4e2e-924d-830b292bccef,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:45:35.726000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956335726-b2df4038-2844-4039-9d4d-6973872c4e25,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,false,,,,,,impression
2026-01-21 00:58:50.772000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957130772-f88ae88c-8fe2-44dd-90c0-77b3a1640073,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:40:33.475000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956033475-2106ede2-1211-48b7-9058-21da96816449,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,,search,search,,,,,,,page
2026-01-21 00:45:14.072000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956314072-8406e05c-5a68-42b3-8dfb-60219f4b1601,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,search,,,button_click
2026-01-21 00:40:47.710000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956047710-58946e9f-66e5-4b4f-bd83-e5f80d8bfcf4,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=hererra&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hererra&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:44:53.276000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956293276-74f72a6e-b4aa-4406-a05c-5a68a2b34dfb,index,index,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
2026-01-21 00:53:14.665000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956794665-672c72d9-57d3-47f8-a329-6fe7f708658b,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,"1750784029587x963255839088365200, 1766011883106x917993758751800300, 1757369121056x350487849823425600, 1761919898226x928695665795906700, 1744134674881x127285411168640110, 1746635677548x343522492232585660, 1768584016102x834619843946063900, 1744391553368x301043576290850300, 1764963280733x431041418968701760, 1750785338983x949958887494882000, 1746827109704x963221719337950200, 1761762406893x958878656538368500, 1765991015203x350068785849064760, 1763672237927x725969385673238800, 1758312173588x895819358343598700, 1753135741395x558904608479141570, 1753982403438x535213824960417500, 1760458225389x690604949380638100",,,false,,,,,,impression
2026-01-21 00:53:20.597000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956800597-658b9b3f-daee-494d-8679-17e28cac2cb3,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1744335958024x226211831616957250,,,true,main_list,,,,,impression
2026-01-21 00:58:50.518000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957130518-6ea853f6-0d23-488a-a88c-8fe234ddd0c0,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1750436264420x989591292213482400,,,true,main_list,,,,,impression
2026-01-21 00:40:34.313000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956034313-c8b71058-21da-4681-a449-f743187c8103,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,1752717497153x537286585580736960,,,true,main_list,,,,,impression
2026-01-21 00:45:40.405000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956340405-1d4d6973-872c-4e25-9e22-cecf90ce7609,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:53:18.393000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956798393-57d367f8-e329-4fe7-b708-658b9b3fdaee,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,true,sidebar,,,,,impression
2026-01-21 00:59:33.038000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768957173038-bca1e1e4-8d53-434e-b876-0a38102b45be,business_profile,profile,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/perkins-law-group-pc-1744260813114x505427712482621440,1744260813114x505427712482621440,profile,business_profile,,,,,,,page
2026-01-21 00:45:40.098000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956340098-00391d4d-6973-472c-8e25-de22cecf90ce,search,search,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,search,search,,,,,,,page
2026-01-21 00:53:32.253000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,ajs-next-1768956812253-994d8679-17e2-4cac-acb3-50b239274487,,,1760118921086x941497076227920600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,main_search,mortgage,,,,search
