userId,messageId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,city,search_text,location,parish,button_name,event_type
,ajs-next-1773781154560-ea89719c-a56d-4675-bc24-d3740a56d5c0,2026-03-17 20:59:14.560000+00:00,89719ca5-6d96-45fc-a4d3-740a56d5c016,"Mozilla/5.0 (Linux; Android 12; 22126RN91Y Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36 [FBAN/EMA;FBLC/ru_RU;FBAV/500.0.0.8.103;FB_FW/1;FBBV/890307704;FBDM/DisplayMetrics{density=2.0, width=720, height=1507, scaledDensity=2.0, xdpi=268.349, ydpi=268.356};]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEXNySnIwS-8H0jQnYRZLBxQNzdFJeQ4hsQ3ps1uWsM-9phzekRByAB4_ofg_aem_HzW_P1j9PS3UCnN95SJMQA,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEXNySnIwS-8H0jQnYRZLBxQNzdFJeQ4hsQ3ps1uWsM-9phzekRByAB4_ofg_aem_HzW_P1j9PS3UCnN95SJMQA,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,,,index,index,/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEXNySnIwS-8H0jQnYRZLBxQNzdFJeQ4hsQ3ps1uWsM-9phzekRByAB4_ofg_aem_HzW_P1j9PS3UCnN95SJMQA,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEXNySnIwS-8H0jQnYRZLBxQNzdFJeQ4hsQ3ps1uWsM-9phzekRByAB4_ofg_aem_HzW_P1j9PS3UCnN95SJMQA,index,index,,,,,,page
,ajs-next-1773781163224-e42bc578-244a-4a25-92ce-0f67da312043,2026-03-17 20:59:23.224000+00:00,0db8bb27-e42b-4578-a44a-4a2552ce0f67,"Mozilla/5.0 (Linux; Android 12; SM-A215U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.159 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/536.0.0.46.216;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,impression
,ajs-next-1773781154541-b803a0be-52d5-478a-8547-28aff04b5602,2026-03-17 20:59:14.541000+00:00,03a0be52-d5c7-4ac5-8728-aff04b560229,"Mozilla/5.0 (Linux; Android 12; 22126RN91Y Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36 [FBAN/EMA;FBLC/ru_RU;FBAV/500.0.0.8.103;FB_FW/1;FBBV/890307704;FBDM/DisplayMetrics{density=2.0, width=720, height=1507, scaledDensity=2.0, xdpi=268.349, ydpi=268.356};]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,,,index,index,/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,index,index,,,,,,page
,ajs-next-1773781155349-d5c78ac5-4728-4ff0-8b56-02291ffc54e0,2026-03-17 20:59:15.349000+00:00,03a0be52-d5c7-4ac5-8728-aff04b560229,"Mozilla/5.0 (Linux; Android 12; 22126RN91Y Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36 [FBAN/EMA;FBLC/ru_RU;FBAV/500.0.0.8.103;FB_FW/1;FBBV/890307704;FBDM/DisplayMetrics{density=2.0, width=720, height=1507, scaledDensity=2.0, xdpi=268.349, ydpi=268.356};]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,impression
,ajs-next-1773781162156-640db8bb-27e4-4bc5-b824-4a4a2552ce0f,2026-03-17 20:59:22.156000+00:00,0db8bb27-e42b-4578-a44a-4a2552ce0f67,"Mozilla/5.0 (Linux; Android 12; SM-A215U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.159 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/536.0.0.46.216;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,,,index,index,/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,index,index,,,,,,page
,ajs-next-1773781155344-be52d5c7-8ac5-4728-aff0-4b5602291ffc,2026-03-17 20:59:15.344000+00:00,03a0be52-d5c7-4ac5-8728-aff04b560229,"Mozilla/5.0 (Linux; Android 12; 22126RN91Y Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.146 Mobile Safari/537.36 [FBAN/EMA;FBLC/ru_RU;FBAV/500.0.0.8.103;FB_FW/1;FBBV/890307704;FBDM/DisplayMetrics{density=2.0, width=720, height=1507, scaledDensity=2.0, xdpi=268.349, ydpi=268.356};]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEOyTssTw87J7JT_dDm17QWWxMsN83o8Zk3LpBWr9AmW24fo86LzjUeEtmAc_aem_LZkESwiEFnIUU63qfiOkAw,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,impression
,ajs-next-1773781162741-bb27e42b-c578-444a-8a25-52ce0f67da31,2026-03-17 20:59:22.741000+00:00,0db8bb27-e42b-4578-a44a-4a2552ce0f67,"Mozilla/5.0 (Linux; Android 12; SM-A215U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.159 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/536.0.0.46.216;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeEc2j-GnJwV90OkOmKCDZz8AUhuk0xkcvsKtsmYqDGvchFh2p9f9Mfh9HNiU_aem_G938njw9q-VQfxvTeriCBg,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,"1752717497153x537286585580736960, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,impression
,ajs-next-1773781891991-1a84b968-2386-4d78-82d2-32ba578a418c,2026-03-17 21:11:31.991000+00:00,84b96823-86bd-4882-9232-ba578a418c4a,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
,ajs-next-1773789660964-2fd788ba-53e3-40a3-a3c8-6f1e5e7deff1,2026-03-17 23:21:00.964000+00:00,d788ba53-e3e0-4363-886f-1e5e7deff1f6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,1773766853505x339858871398093700,,dashboard,dashboard,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,,,,page
,ajs-next-1773792904391-f0580973-7ae6-4f66-94fb-72fb3a86f610,2026-03-18 00:15:04.391000+00:00,5809737a-e66f-4694-bb72-fb3a86f610d4,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,1744579851707x640487742075829500,,business_profile,profile,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,,,,,,page
,ajs-next-1773792913729-ca9c095f-858f-493e-81ac-390f07423c45,2026-03-18 00:15:13.729000+00:00,5809737a-e66f-4694-bb72-fb3a86f610d4,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,1770943484557x164806709481949200,,business_profile,profile,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,profile,business_profile,,,,,,page
,ajs-next-1773792907936-54499a2e-8392-4fab-bbd7-0238881b6b46,2026-03-18 00:15:07.936000+00:00,5809737a-e66f-4694-bb72-fb3a86f610d4,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,1752717497153x537286585580736960,,business_profile,profile,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,,,,,,page
