userId,category,messageId,originalTimestamp,name,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,traits,sponsored_listing,location,button_name,search_text,city,parish,event_type
,index,ajs-next-1771099849801-6096180b-25ef-4835-9c0e-96f16ecd359e,2026-02-14 20:10:49.801000+00:00,index,96180b25-efa8-455c-8e96-f16ecd359e14,"Mozilla/5.0 (Linux; Android 12; M2004J19C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/493.0.0.72.158;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEez7geCO7eT8hSP2WWreuVVK1YVhB-8NXoQOihqXv0PbwpoSVixK6xJn_ism4_aem_OXGFMbG4qgMuGnH6lBYuww,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEez7geCO7eT8hSP2WWreuVVK1YVhB-8NXoQOihqXv0PbwpoSVixK6xJn_ism4_aem_OXGFMbG4qgMuGnH6lBYuww,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEez7geCO7eT8hSP2WWreuVVK1YVhB-8NXoQOihqXv0PbwpoSVixK6xJn_ism4_aem_OXGFMbG4qgMuGnH6lBYuww,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEez7geCO7eT8hSP2WWreuVVK1YVhB-8NXoQOihqXv0PbwpoSVixK6xJn_ism4_aem_OXGFMbG4qgMuGnH6lBYuww,index,index,,,,,,,,,page
,,ajs-next-1771099852435-dcdc1225-c403-405e-a212-8c27b4c57392,2026-02-14 20:10:52.435000+00:00,,e8f7dcdc-1225-4403-b05e-62128c27b4c5,"Mozilla/5.0 (Linux; Android 12; SM-A135M Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.132 Mobile Safari/537.36 [FBAN/FB4A;FBAV/547.0.0.41.68;FBBV/876011518;FBDM/{density=2.8125,width=1080,height=2208};FBLC/en_US;FBRV/882602990;FBCR/Telcell;FBMF/samsung;FBBD/samsung;FBPN/com.facebook.katana;FBDV/SM-A135M;FBSV/12;FBOP/1;FBCA/armeabi-v7a:armeabi;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEefnoOSePJ8ncb1A6Uj5xQvqbqhh2rXmJptY1uoCbEH_daTqtHRTib8QVnnbs_aem_J-LSl9MPSEoAPucS12R73g,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEefnoOSePJ8ncb1A6Uj5xQvqbqhh2rXmJptY1uoCbEH_daTqtHRTib8QVnnbs_aem_J-LSl9MPSEoAPucS12R73g,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,,,,,,,,"1744335958024x226211831616957250, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1750436264420x989591292213482400",,true,,,,,,impression
,,ajs-next-1771099850472-efa8355c-0e96-416e-8d35-9e14bb61721e,2026-02-14 20:10:50.472000+00:00,,96180b25-efa8-455c-8e96-f16ecd359e14,"Mozilla/5.0 (Linux; Android 12; M2004J19C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/493.0.0.72.158;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEez7geCO7eT8hSP2WWreuVVK1YVhB-8NXoQOihqXv0PbwpoSVixK6xJn_ism4_aem_OXGFMbG4qgMuGnH6lBYuww,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEez7geCO7eT8hSP2WWreuVVK1YVhB-8NXoQOihqXv0PbwpoSVixK6xJn_ism4_aem_OXGFMbG4qgMuGnH6lBYuww,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,,,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,true,,,,,,impression
,index,ajs-next-1771099851578-dbe8f7dc-dc12-45c4-83f0-5e62128c27b4,2026-02-14 20:10:51.578000+00:00,index,e8f7dcdc-1225-4403-b05e-62128c27b4c5,"Mozilla/5.0 (Linux; Android 12; SM-A135M Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.132 Mobile Safari/537.36 [FBAN/FB4A;FBAV/547.0.0.41.68;FBBV/876011518;FBDM/{density=2.8125,width=1080,height=2208};FBLC/en_US;FBRV/882602990;FBCR/Telcell;FBMF/samsung;FBBD/samsung;FBPN/com.facebook.katana;FBDV/SM-A135M;FBSV/12;FBOP/1;FBCA/armeabi-v7a:armeabi;]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEefnoOSePJ8ncb1A6Uj5xQvqbqhh2rXmJptY1uoCbEH_daTqtHRTib8QVnnbs_aem_J-LSl9MPSEoAPucS12R73g,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEefnoOSePJ8ncb1A6Uj5xQvqbqhh2rXmJptY1uoCbEH_daTqtHRTib8QVnnbs_aem_J-LSl9MPSEoAPucS12R73g,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEefnoOSePJ8ncb1A6Uj5xQvqbqhh2rXmJptY1uoCbEH_daTqtHRTib8QVnnbs_aem_J-LSl9MPSEoAPucS12R73g,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEefnoOSePJ8ncb1A6Uj5xQvqbqhh2rXmJptY1uoCbEH_daTqtHRTib8QVnnbs_aem_J-LSl9MPSEoAPucS12R73g,index,index,,,,,,,,,page
,,ajs-next-1771099848509-9d760293-457e-4c3a-8112-73e2b0a70fbb,2026-02-14 20:10:48.509000+00:00,,45d09d76-0293-457e-8c3a-011273e2b0a7,"Mozilla/5.0 (Linux; Android 12; itel P662L Build/SP1A.210812.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.109 Mobile Safari/537.36 [FBAN/AudienceNetworkForWindows;FBDV/itel P662L;FBSV/12;FBAV/497.0.0.19.104;FBLC/id_ID]",/,https://www.facebook.com/,?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEezyGgJXBZim6WMVuYW6KlT46ZSR5hQPSTuWFQIqtNaZLesEuQ19T4EOGyauA_aem_H31dr-DgiCDZLj5cMbOcsQ,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEezyGgJXBZim6WMVuYW6KlT46ZSR5hQPSTuWFQIqtNaZLesEuQ19T4EOGyauA_aem_H31dr-DgiCDZLj5cMbOcsQ,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Linux,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400",,true,,,,,,impression
,profile,ajs-next-1771111259168-d861c67e-c83c-4c54-8aa0-6b8b1749c3b1,2026-02-14 23:20:59.168000+00:00,business_profile,61c67ec8-3c4c-440a-a06b-8b1749c3b158,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'HeadlessChrome', 'version': '144'}]",False,Windows,/business_profile/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/dryer-vent-wizard-of-castle-rock-1768238584049x399775147114029200,profile,business_profile,1768238584049x399775147114029200,,,,,,,,page
,profile,ajs-next-1771146640403-ab864b25-fa6a-4dda-8b7b-f83a65c2d0be,2026-02-15 09:10:40.403000+00:00,business_profile,0e8c6bfe-5ec4-4102-9719-4c3170d69605,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,1743547621069x279645472884266780,,,,,,,,page
,profile,ajs-next-1771146644053-c38eba87-d49a-4892-907c-0b31b0bc79d1,2026-02-15 09:10:44.053000+00:00,business_profile,0e8c6bfe-5ec4-4102-9719-4c3170d69605,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,1753982403438x535213824960417500,,,,,,,,page
,start,ajs-next-1771146648819-63ca71a1-0124-4ae2-b187-0cf42dc2535a,2026-02-15 09:10:48.819000+00:00,start,0e8c6bfe-5ec4-4102-9719-4c3170d69605,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,page
,profile,ajs-next-1771146633495-550e8c6b-fe5e-4461-82d7-194c3170d696,2026-02-15 09:10:33.495000+00:00,business_profile,0e8c6bfe-5ec4-4102-9719-4c3170d69605,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,profile,business_profile,1752717497153x537286585580736960,,,,,,,,page
,start,ajs-next-1771189760742-ef9a535d-cb8c-459a-8270-4e479d0130ed,2026-02-15 21:09:20.742000+00:00,start,9a535dcb-8c35-4a82-b04e-479d0130edc4,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,page
,index,ajs-next-1771203261723-dbd7f35b-5674-411b-849e-e3829cdace04,2026-02-16 00:54:21.723000+00:00,index,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,page
,,ajs-next-1771203278699-694615da-582e-4b50-95d1-0bbdf4259cf4,2026-02-16 00:54:38.699000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,1770943484557x164806709481949200,,true,main_list,,,,,impression
,,ajs-next-1771203278394-61896946-15da-482e-bb50-d5d10bbdf425,2026-02-16 00:54:38.394000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,,,true,sidebar,,,,,impression
,,ajs-next-1771203333363-c19257b0-5cb2-4951-8d0b-ea58604db7a8,2026-02-16 00:55:33.363000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,,,search,,,,button_click
,,ajs-next-1771203279009-15da582e-bb50-45d1-8bbd-f4259cf4568d,2026-02-16 00:54:39.009000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,,,false,,,,,,impression
,,ajs-next-1771203262028-74511b44-9ee3-429c-9ace-04619d1e8099,2026-02-16 00:54:22.028000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200",,true,,,,,,impression
,,ajs-next-1771203262006-5b567451-1b44-4ee3-829c-dace04619d1e,2026-02-16 00:54:22.006000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200",,true,,,,,,impression
,,ajs-next-1771203322922-582ebb50-d5d1-4bbd-b425-9cf4568d6730,2026-02-16 00:55:22.922000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,,,,,search,,,,button_click
,Home Services,ajs-next-1771203276497-9ee3829c-dace-4461-9d1e-80991a5a4b4d,2026-02-16 00:54:36.497000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,Tree removal,,,search
,search,ajs-next-1771203332247-f4259cf4-568d-4730-8192-57b05cb25951,2026-02-16 00:55:32.247000+00:00,search,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,,page
,Home Services,ajs-next-1771203323231-bb50d5d1-0bbd-4425-9cf4-568d6730c192,2026-02-16 00:55:23.231000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,,,,main_search,,Tree removal,,Holy Name - Steamboat Springs,search
,,ajs-next-1771203333671-57b05cb2-5951-4d0b-aa58-604db7a8d7a4,2026-02-16 00:55:33.671000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,,main_search,,,,Holy Name - Steamboat Springs,search
,,ajs-next-1771203332853-568d6730-c192-47b0-9cb2-59510d0bea58,2026-02-16 00:55:32.853000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,1744335958024x226211831616957250,,true,main_list,,,,,impression
,,ajs-next-1771203331618-d5d10bbd-f425-4cf4-968d-6730c19257b0,2026-02-16 00:55:31.618000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,,,,,search,,,,button_click
,,ajs-next-1771203331927-0bbdf425-9cf4-468d-a730-c19257b05cb2,2026-02-16 00:55:31.927000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,,,,,,,,,,,main_search,,,,Holy Name - Steamboat Springs,search
,search,ajs-next-1771203278083-f40a6189-6946-45da-982e-bb50d5d10bbd,2026-02-16 00:54:38.083000+00:00,search,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=Tree%20removal&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Tree%20removal&category=Home%20Services,search,search,,,,,,,,,page
,,ajs-next-1771203276192-1b449ee3-829c-4ace-8461-9d1e80991a5a,2026-02-16 00:54:36.192000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,search,,,,button_click
,,ajs-next-1771203332550-9cf4568d-6730-4192-97b0-5cb259510d0b,2026-02-16 00:55:32.550000+00:00,,d7f35b56-7451-4b44-9ee3-829cdace0461,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 416.1.0.27.68 (iPhone14,5; iOS 26_2_1; en_US; en; scale=3.00; 1170x2532; IABMV/1; 881475720) Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,true,sidebar,,,,,impression
